% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30;w (m) @ lambda=31;w (m) @ lambda=32;w (m) @ lambda=33;w (m) @ lambda=34;w (m) @ lambda=35;w (m) @ lambda=36;w (m) @ lambda=37;w (m) @ lambda=38;w (m) @ lambda=39;w (m) @ lambda=40
0.11499999999999999;315;1.7723223149803985E-9;-1.576675152243214E-7;-8.546631453325052E-8;9.831663536019527E-8;-7.080321662764201E-9;5.395323874327931E-7;-3.8010943861885456E-7;1.6186636740171517E-8;1.8789585449432867E-7;-7.008907964685808E-8;-2.7757217881929545E-7;3.0685737769109264E-8;-4.110557192893394E-8;-6.068942601182236E-9;3.185107583339E-7;-2.464679581006836E-7;-4.262948596650357E-8;3.096216622352474E-7;4.468708472348745E-8;-1.4171309065389514E-7;5.4474659839437805E-8;-4.3810864056638334E-7;-2.1209660755104348E-7;9.523381151138228E-8;-3.7396451575796215E-7;7.929408876030455E-8;1.2585756532738183E-7;-1.7070405555689055E-7;3.6741966004893005E-7;2.0068620439662006E-9;-4.8389579735005045E-8;-2.1157255700473673E-7;-1.815007464900245E-7;-2.0402460431014675E-8;1.3925649290081824E-7;7.260166041964383E-9;1.136182003863791E-7;1.9588339899676325E-7;2.1372825335707652E-7;3.5482542901982216E-7
125;315;8.464425783240735E-10;-1.3084375598301563E-7;-6.781433071895141E-8;8.169831297447319E-8;4.362039235970611E-9;5.343438395171282E-7;-3.7649221169021547E-7;1.35067630272989E-8;1.5723456169474157E-7;-6.899363835038439E-8;-3.2398323718202765E-7;3.395168141629044E-8;-3.4463012619562547E-8;-4.55337619565825E-8;3.4229387137117756E-7;-2.094743619842493E-7;-5.4793998592806206E-8;2.923272072058034E-7;4.043724339481324E-8;-1.42826880366948E-7;4.4716604683354625E-8;-4.087514460965487E-7;-2.6451874574264094E-7;8.890655992452649E-8;-3.7723996391573376E-7;9.933779975888403E-8;9.826368891022303E-8;-5.415273799268872E-8;3.4524773875511833E-7;-4.670432995188733E-9;9.642042684462745E-8;-2.062811668660279E-7;-1.848965222234902E-7;-1.0168365896132068E-8;1.2868687928136492E-7;-2.5549394618539324E-8;1.3680812624005596E-7;7.156230487415659E-8;2.4698057370295155E-7;3.3763719699079476E-7
135;315;-7.943714999188643E-11;-1.0401999652855024E-7;-5.016234673627022E-8;6.507999041784919E-8;1.5804400214754267E-8;5.291552901881221E-7;-3.735385370346874E-7;1.0815473239461374E-8;1.2622958557618687E-7;-6.80906530905841E-8;-3.6284746046587145E-7;3.669511150205897E-8;-2.7709026204033083E-8;-7.881233152429737E-8;3.624399832711521E-7;-1.7035389317619413E-7;-6.512306480551768E-8;2.5746424549649257E-7;3.45434207358443E-8;-1.4377812396106397E-7;3.5279386521534264E-8;-3.5720138379695364E-7;-3.093139649354238E-7;7.772580513696881E-8;-3.804958506686425E-7;1.1655444692645412E-7;7.395801528096602E-8;6.366209105706713E-8;3.033630533743348E-7;-1.1795945857909015E-8;2.400914803484857E-7;-2.0089613986274327E-7;-1.8256638290536634E-7;-3.324845996869577E-9;1.1172759874817677E-7;-5.852323165374622E-8;1.5598063670710424E-7;-5.5164928412974416E-8;2.8125414012739015E-7;2.9939049292113427E-7
145;315;-1.0053168710917228E-9;-7.719623687107808E-8;-3.2510362582451745E-8;4.8461667693325145E-8;2.7246761248964118E-8;5.239667392007179E-7;-3.712447971168137E-7;8.114721175303084E-9;9.493924676900425E-8;-6.738367535869085E-8;-3.936487623283181E-7;3.8873037967353457E-8;-2.0866027448802288E-8;-1.0533363636358521E-7;3.785507127536991E-7;-1.2944659958320546E-7;-7.339006897586943E-8;2.0739435387239983E-7;2.722980798180243E-8;-1.445369348537205E-7;2.6156035972214263E-8;-2.863305766991475E-7;-3.4538630956171456E-7;6.229883841601433E-8;-3.8341833462106543E-7;1.3044299641888517E-7;5.263204692966527E-8;1.7079837456967415E-7;2.4414286733566194E-7;-1.8491297698480152E-8;3.6920618643644843E-7;-1.9596966488274293E-7;-1.7712598017241567E-7;4.4985623532984806E-10;8.916117469439717E-8;-8.837954941469392E-8;1.7089161551873012E-7;-1.7107712390520025E-7;3.128986946049792E-7;2.427924463126408E-7
0.15499999999999997;315;-1.9311965862465634E-9;-5.037247703844748E-8;-1.4858378275200632E-8;3.1843344824707825E-8;3.868912230761466E-8;5.187781863907707E-7;-3.6960798074483357E-7;5.406730533693474E-9;6.34240643461536E-8;-6.688381056926433E-8;-4.1595813264453667E-7;4.045787005776876E-8;-1.3956255474130948E-8;-1.246273438681327E-7;3.902946016405201E-7;-8.712841488670224E-8;-7.944322802465884E-8;1.4528226330086988E-7;1.8800424522535243E-8;-1.451382313725108E-7;1.729560067632147E-8;-2.0006432204811596E-7;-3.718437063038025E-7;4.35056042833024E-8;-3.8568535411690155E-7;1.4071074800742579E-7;3.368881182708897E-8;2.561489468151133E-7;1.7096685497048297E-7;-2.3942343294793393E-8;4.7131760719264797E-7;-1.921693145269945E-7;-1.711261573236974E-7;1.7513463572463098E-9;6.213941061548841E-8;-1.1217957934671846E-7;1.8168493185891273E-7;-2.6385166833723244E-7;3.3839331743438705E-7;1.7146152196257866E-7
0.16499999999999998;315;-2.857076294926685E-9;-2.354871707604297E-8;2.7936061266631523E-9;1.522502186897895E-8;5.0131483356873575E-8;5.135896317630868E-7;-3.68626529514562E-7;2.6935783826697766E-9;3.175294991014102E-8;-6.658274895011349E-8;-4.294691860396221E-7;4.141736079262402E-8;-6.996089881040338E-9;-1.3634783326665667E-7;3.974404102977706E-7;-4.383277571390368E-8;-8.31264573972897E-8;7.47958786927778E-8;9.587114627442387E-9;-1.4549758300753933E-7;8.604393091414716E-9;-1.0304482149727475E-7;-3.880477530363385E-7;2.232525113013004E-8;-3.8713288652342135E-7;1.4698607510151091E-7;1.6426900130544397E-8;3.110788014874729E-7;8.798828879127517E-8;-2.749115839101794E-8;5.367787085809742E-7;-1.8970205705919416E-7;-1.6664630421122748E-7;1.3202920491239885E-9;3.189883973572809E-8;-1.2747270376627847E-7;1.8814216760703412E-7;-3.237806114727674E-7;3.5516753175674295E-7;8.981435699503685E-8
175;315;-3.782955997398886E-9;3.2750429529448263E-9;2.044559055341325E-8;-1.393301128393178E-9;6.157384436720564E-8;5.084010754715521E-7;-3.6829953180764605E-7;-2.2083297594106073E-11;6.742517261972591E-12;-6.647973782574014E-8;-4.339943183623627E-7;4.173298206107212E-8;-1.3106639436067853E-11;-1.4028078418477343E-7;3.9984400977493567E-7;-5.51906581516876E-11;-8.434455278221663E-8;-1.758817771037347E-11;-2.7634849122661282E-11;-1.4558861877287713E-7;1.5270326171098442E-11;-4.754091487943175E-10;-3.935911486829277E-7;-8.025571179704188E-11;-3.8764724998674815E-7;1.490500280146456E-7;7.51175242021483E-11;3.3002952474627506E-7;-1.7369407487770145E-11;-2.871428274095009E-8;5.593524759334076E-7;-1.8879012242906002E-7;-1.6502810608417316E-7;-2.9248252083962944E-11;3.275384649352224E-11;-1.3266785000168366E-7;1.9017731269380097E-7;-3.445403669623805E-7;3.6149923402886797E-7;2.8964933203298607E-9
185;315;-4.708835692534711E-9;3.009880298490656E-8;3.809757493334404E-8;-1.801162410747026E-8;7.301620530550926E-8;5.032125176751346E-7;-3.686263477286649E-7;-2.7377202545124113E-9;-3.1742091444729686E-8;-6.658487000599181E-8;-4.2946808364948716E-7;4.140810481784247E-8;6.970707692273234E-9;-1.3635535000993197E-7;3.9744913104847096E-7;4.373470911469986E-8;-8.310345040836838E-8;-7.481763198057731E-8;-9.63782812748263E-9;-1.454749534153964E-7;-8.578303080909828E-9;1.0210664224477047E-7;-3.883140043696652E-7;-2.247661265613315E-8;-3.8712576162481843E-7;1.4695070875963704E-7;-1.6303547994608976E-8;3.1103915739440466E-7;-8.804403487639224E-8;-2.7486327485347173E-8;5.36792886445941E-7;-1.8969670206769483E-7;-1.6669734727360058E-7;-1.364496905921947E-9;-3.183228229986708E-8;-1.27360154638491E-7;1.8802230338744677E-7;-3.238852223563868E-7;3.5658141288605943E-7;-8.420343496520262E-8
195;315;-5.634715379403691E-9;5.692256295902445E-8;5.574955920364812E-8;-3.4629947008851626E-8;8.445856613060101E-8;4.980239584891456E-7;-3.6960757852510366E-7;-5.450738894955167E-9;-6.341291790328935E-8;-6.688874154087518E-8;-4.159554177687925E-7;4.0445440500312825E-8;1.3930785407175698E-8;-1.246407920083774E-7;3.903093577802176E-7;8.70322132436185E-8;-7.941976909589889E-8;-1.4531074069517787E-7;-1.8844729237466015E-8;-1.4510938669251008E-7;-1.7266416413020605E-8;1.9917391721731241E-7;-3.723503968404882E-7;-4.364658578093285E-8;-3.8566037490539474E-7;1.406873293394164E-7;-3.356533751803453E-8;2.560620393548944E-7;-1.710071073598586E-7;-2.395367442262002E-8;4.713104970968645E-7;-1.921860572175589E-7;-1.7120856431554065E-7;-1.7917815023132E-9;-6.205527406851013E-8;-1.1205214746081957E-7;1.815216997205004E-7;-2.6400469040991905E-7;3.4109003070292585E-7;-1.6615341246851299E-7
205;315;-6.5605950574257285E-9;8.37463228157014E-8;7.340154330924587E-8;-5.124826977960116E-8;9.590092679885099E-8;4.928353979889952E-7;-3.7124417886770007E-7;-8.158558548954372E-9;-9.492810415313348E-8;-6.739189068495697E-8;-3.93644848111511E-7;3.885877004229772E-8;2.084167282687496E-8;-1.0535316492256739E-7;3.785713113114295E-7;1.2935452839312357E-7;-7.337038648464898E-8;-2.074233101624231E-7;-2.7266370773251166E-8;-1.4450829050949488E-7;-2.6126363487472403E-8;2.855074807717052E-7;-3.46107002454869E-7;-6.243229742736301E-8;-3.833762682867686E-7;1.304407941324577E-7;-5.251215286370041E-8;1.7067981113740557E-7;-2.4415233550259385E-7;-1.8523832246065887E-8;3.6918916750441874E-7;-1.960216177016407E-7;-1.772320911484166E-7;-4.823743046725081E-10;-8.907228471753339E-8;-8.826525452482763E-8;1.7071283215649805E-7;-1.7127911919244235E-7;3.1671090577797095E-7;-2.3794381238764408E-7
215;315;-7.486474727163211E-9;1.1057008250265576E-7;9.10535272120975E-8;-6.786659238526968E-8;1.0734328727552683E-7;4.876468362637797E-7;-3.735377521882112E-7;-1.085908202013632E-8;-1.2621926073757524E-7;-6.810070185443843E-8;-3.628427592172456E-7;3.6679627525259436E-8;2.7686491058299685E-8;-7.88369065248645E-8;3.624663251247407E-7;1.702707696599476E-7;-6.510838907256266E-8;-2.574893361891363E-7;-3.457235551110743E-8;-1.437446887617569E-7;-3.5249099283881427E-8;3.5646765094069755E-7;-3.102085304290706E-7;-7.785705144516352E-8;-3.8044562433539376E-7;1.1656773835277556E-7;-7.385084169242353E-8;6.352572458241751E-8;-3.0333665945446353E-7;-1.1849768339856607E-8;2.400715713446528E-7;-2.0096211683786603E-7;-1.8268776153778038E-7;3.2978051375617165E-9;-1.1164352613657115E-7;-5.842973103949669E-8;1.557818403184437E-7;-5.5396977234829256E-8;2.859605834745392E-7;-2.951231977106814E-7
225;315;-8.4123543882677E-9;1.3739384198840124E-7;1.0870551088927139E-7;-8.448491479713634E-8;1.18785647545161E-7;4.824582734869507E-7;-3.764912585000584E-7;-1.35500779162736E-8;-1.5722512243991643E-7;-6.900596669264236E-8;-3.239771359136942E-7;3.393560143551598E-8;3.4443085802445666E-8;-4.5562401185768335E-8;3.4232489395031366E-7;2.0940169891017603E-7;-5.4785591098436614E-8;-2.923521022573669E-7;-4.0459233043293604E-8;-1.4279350292220659E-7;-4.4686141742342146E-8;4.0813262086346376E-7;-2.6553838356472623E-7;-8.904183308632133E-8;-3.77184251069572E-7;9.936845319941484E-8;-9.816843417163865E-8;-5.431624311347432E-8;-3.451832942396275E-7;-4.740751909951816E-9;9.638175807630763E-8;-2.063693984115671E-7;-1.8502933347953696E-7;1.0143400440556575E-8;-1.2861980985252338E-7;-2.547693056536039E-8;1.3661460251157288E-7;7.133036063416201E-8;2.5228389817958426E-7;-3.3399719748668766E-7
0.23499999999999996;315;-9.338234039354812E-9;1.6421760126020868E-7;1.2635749433344772E-7;-1.0110323701137638E-7;1.3022800761192952E-7;4.772697098824469E-7;-3.801083108575343E-7;-1.62295419978515E-8;-1.8788671597766736E-7;-7.010389327591225E-8;-2.7756606265460996E-7;3.0668609473447265E-8;4.108860777162692E-8;-6.103869896497745E-9;3.1854742617457353E-7;2.4640359213252316E-7;-4.262486444429367E-8;-3.096414397323576E-7;-4.4698587279396146E-8;-1.4168032452030263E-7;-5.444480298187772E-8;4.376168346430904E-7;-2.131952803369429E-7;-9.536582631340894E-8;-3.7390722167911E-7;7.933466691997974E-8;-1.2576765983698586E-7;-1.708592123348906E-7;-3.6731319874382636E-7;1.9216507633656213E-9;-4.840525389783463E-8;-2.1167323328833241E-7;-1.816401743780583E-7;2.0382235080188757E-8;-1.391988135522907E-7;7.302547816584412E-9;1.1343511690148212E-7;1.95623085401346E-7;2.193046453109122E-7;-3.5179062151956464E-7
0.24499999999999997;315;-1.0264113679131E-8;1.910413603203631E-7;1.44009477553046E-7;-1.177215590401263E-7;1.4167036749430493E-7;4.720811457030569E-7;-3.843938689380854E-7;-1.8896556348427712E-8;-2.1816853998299073E-7;-7.140345673893386E-8;-2.2423151322990695E-7;2.6935820532512474E-8;4.7619952829745624E-8;3.887599000924213E-8;2.915958606257441E-7;2.810518840897951E-7;-2.889359272479946E-8;-3.077349350017024E-7;-4.71597353051896E-8;-1.4051891271333328E-7;-6.457343124197546E-8;4.430992781890852E-7;-1.543828872487424E-7;-9.653612514496163E-8;-3.709137454409365E-7;5.70502149471732E-8;-1.5681960705430058E-7;-2.737605688147386E-7;-3.6845455712147925E-7;7.234547298617532E-9;-1.8057787171527215E-7;-2.165525783652922E-7;-1.6986589865163732E-7;3.422143965224435E-8;-1.431606659534922E-7;3.662151871761049E-8;8.661291827818091E-8;3.043079466614101E-7;1.9049644733677704E-7;-3.4682940952395215E-7
0.25499999999999995;315;-1.1189993306818065E-8;2.178651191823872E-7;1.6166146056532772E-7;-1.3433988089711362E-7;1.5311272721635436E-7;4.668925812018231E-7;-3.8935470343052836E-7;-2.1550031981999668E-8;-2.480468826973936E-7;-7.28974786724519E-8;-1.6466580840905438E-7;2.278876970627614E-8;5.402435233657042E-8;8.865705878345248E-8;2.6199116094601087E-7;3.1320422563438675E-7;-1.3851810999557826E-8;-2.859055939238804E-7;-4.7764108795849835E-8;-1.3932196822442233E-7;-7.504336387719012E-8;4.2395863353983385E-7;-9.045084954937611E-8;-9.243510786317832E-8;-3.685735248557994E-7;3.3043381577824614E-8;-1.9126492083862796E-7;-3.519565799223693E-7;-3.48531006714501E-7;1.0401449157477921E-8;-2.8778584063742804E-7;-2.2042125931255643E-7;-1.4763507028675165E-7;5.1593297822741494E-8;-1.4042836843650663E-7;5.9575944936426554E-8;5.6429126560297924E-8;3.859132628714406E-7;1.6907509089512738E-7;-3.18796140623572E-7
0.26499999999999996;315;-1.2115872922370014E-8;2.4468887786653366E-7;1.7931344339335144E-7;-1.5095820259690379E-7;1.64555086806191E-7;4.617040166182672E-7;-3.949992102528956E-7;-2.4189323823999937E-8;-2.775125576957328E-7;-7.458331160899815E-8;-9.961158373684618E-8;1.8285516023103036E-8;6.029258014171627E-8;1.424851708714348E-7;2.3029043556815992E-7;3.428055979127178E-7;2.2106368929449277E-9;-2.442955263767747E-7;-4.651530491030694E-8;-1.3813748173852928E-7;-8.579588064870205E-8;3.8073329845801543E-7;-2.283024539743302E-8;-8.322582923871858E-8;-3.672370946773204E-7;7.935066174844039E-9;-2.2881327876056198E-7;-3.9661321587873084E-7;-3.0861059531508604E-7;1.08008592587746E-8;-3.6014936530323767E-7;-2.2288380298770868E-7;-1.1365709898697646E-7;7.216559581046966E-8;-1.313390945955576E-7;7.384595386581183E-8;2.3504397691522563E-8;4.317680626706934E-7;1.5749615016082502E-7;-2.6873543315613847E-7
