X;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.28125;0.15625;5.921575803294203E-6;-3.4621661507768316E-6;9.845691226077227E-7;1.5247148444716973E-7;1.0505557828744773E-5;2.251160022973947E-6;5.403756642029791E-6;-1.1237882265772837E-5;3.4979636464590536E-6;-2.9407693557713124E-7;-6.715221692144296E-6;9.492841015701222E-6;-8.292163835598638E-6;-6.001653423818768E-6;-1.1914367458734173E-5;-2.3269932388704354E-6;8.758068550800691E-6;-5.16984902296018E-6;-7.184732871493477E-6;3.764061584730099E-6;1.6610861223541313E-6;2.730756174280052E-6;1.1665267205075443E-5;1.7664516901238538E-6;-4.680685751685228E-6;4.49768063044591E-6;1.0338736529576398E-5;2.3300412694543568E-6;6.732503182193017E-6;2.7837390632853163E-6;5.133320302187695E-6;6.869580243546709E-6;-4.731460572542012E-6;6.487422129876507E-6;-1.0218571615054253E-5;2.8229745813560905E-6;1.8586478727659398E-6;8.145493484280482E-6;1.9366823404663157E-6;9.43919865974216E-6
3.59375;0.15625;5.4095056856046695E-6;-3.0742264472923437E-6;1.1180550859484253E-6;2.7982654931899966E-7;1.0659473966364726E-5;2.373612407170148E-6;4.454639660790972E-6;-1.1925867780574675E-5;2.8555123159415363E-6;9.51660599148461E-7;-6.878515939201499E-6;9.05573624542185E-6;-7.707839877301467E-6;-7.606172704720865E-6;-1.058774634497453E-5;-2.475408132124222E-6;9.920415668779287E-6;-3.7326850669018454E-6;-4.7846004739686595E-6;5.477023612166917E-6;-8.588082202666674E-8;1.1935333012150554E-6;1.1133687606610139E-5;4.60585691713112E-6;-3.5851173076144415E-6;3.338014843169261E-6;1.2249678257315156E-5;4.608186778029218E-6;4.768749126078059E-6;4.633706425710286E-6;6.153235010671909E-6;7.419326410312999E-6;-7.506041486732839E-6;2.274831264072644E-6;-1.1583828547545471E-5;1.20916669470578E-6;-8.566439513075819E-8;7.65577216189727E-6;2.117739041078772E-6;7.137245291849036E-6
3.90625;0.15625;4.897435567916989E-6;-2.68628674380902E-6;1.2515410492899785E-6;4.0718161418935956E-7;1.0813390103985925E-5;2.496064791365772E-6;3.4859655815691622E-6;-1.2488599341236218E-5;2.3253821053496946E-6;2.11793339038307E-6;-6.8874282121347195E-6;8.666026532589024E-6;-6.589169135183886E-6;-8.95731101764637E-6;-8.785095568370093E-6;-2.305213096688167E-6;1.0588379317664319E-5;-1.9280615208160455E-6;-2.4364222683161504E-6;7.2099018028509655E-6;-1.9264520261363676E-6;-2.1840094751846176E-7;9.731918105829526E-6;7.308332851822742E-6;-2.313667995204856E-6;2.7613107955571508E-6;1.2512389336048937E-5;5.630467760939663E-6;2.384428626887996E-6;6.278720726762926E-6;6.2916328180467014E-6;7.563671515268899E-6;-8.649622145916104E-6;-2.3103259115786736E-6;-1.1403163148408444E-5;-1.8269581561346915E-6;-1.3947476607293073E-6;6.155859859656893E-6;2.4358838545363446E-6;2.8416444284551225E-6
4.21875;0.15625;4.385365450230705E-6;-2.2983470403264E-6;1.3850270126321473E-6;5.345366790583754E-7;1.0967306241607633E-5;2.6185171755606318E-6;2.5016267748347614E-6;-1.291798589987019E-5;1.9181393577512E-6;3.1853737339879635E-6;-6.735129347749383E-6;8.344104907703413E-6;-5.017808403667448E-6;-1.001072523227164E-5;-6.581633228855945E-6;-1.860310787809666E-6;1.073670987947449E-5;1.3621088688416823E-7;-4.0096145793890596E-7;8.744706352065573E-6;-3.5983940822920558E-6;-1.3858834620907427E-6;7.560236832486952E-6;9.610773261610168E-6;-1.0987010656134834E-6;2.8294685312626684E-6;1.1004653827193428E-5;5.286506586218183E-6;-1.391530949975016E-7;7.4736383395671124E-6;5.435537648193593E-6;7.4549255540403735E-6;-7.939237852501856E-6;-6.574515365609509E-6;-9.603546970201726E-6;-5.4331539366185845E-6;-1.855678944037604E-6;4.153577944613379E-6;2.6326504523853183E-6;-2.2950784590201363E-6
4.53125;0.15625;3.873295332545536E-6;-1.9104073368441305E-6;1.5185129759748749E-6;6.618917439261833E-7;1.112122237922939E-5;2.740969559754644E-6;1.5057093586591114E-6;-1.3207806059659352E-5;1.6419160493747606E-6;4.1371279861396675E-6;-6.4184132883635204E-6;8.106559741858588E-6;-3.1025586679845664E-6;-1.0733010411396595E-5;-4.074673356027998E-6;-1.2048285902717155E-6;1.0373407078653886E-5;2.33037393741402E-6;1.0965251876749868E-6;9.888587698249103E-6;-4.8620562878265025E-6;-2.2218627916289292E-6;4.787517630065345E-6;1.1287569530927865E-5;-1.5268693446749625E-7;3.4901112619199963E-6;7.937989931471332E-6;3.7301454459344727E-6;-2.5275280909383617E-6;8.01421886061882E-6;3.676927901791411E-6;7.260474709283278E-6;-5.543348543678853E-6;-9.859673427249933E-6;-6.397285058196404E-6;-8.592968238865715E-6;-1.4894624830422852E-6;2.3027517679266556E-6;2.4867409938309078E-6;-6.858790878871793E-6
4.84375;0.15625;3.3612252148615044E-6;-1.5224676333620331E-6;1.6519989393184565E-6;7.892468087929632E-7;1.127513851685152E-5;2.863421943948036E-6;5.027703164817788E-7;-1.3353811542184337E-5;1.5023589162733308E-6;4.958353237615397E-6;-5.937903109471155E-6;7.966175410419278E-6;-9.720479385679182E-7;-1.110040624188391E-5;-1.3788893647356297E-6;-4.1688120649970046E-7;9.534925550571535E-6;4.5110836835609485E-6;1.8894647047787334E-6;1.0498571060598047E-5;-5.530423077377647E-6;-2.679449322561585E-6;1.6333233290296988E-6;1.2171263565719265E-5;3.635011288267854E-7;4.598360570602737E-6;3.8163363871125505E-6;1.341543283056684E-6;-4.546307655644515E-6;7.764917314656747E-6;1.291910399320834E-6;7.119443854013029E-6;-1.974800939699954E-6;-1.1648050570231126E-5;-2.236805259001602E-6;-1.0420630986464139E-5;-5.30311137790065E-7;1.1978425509394698E-6;1.8818106859000217E-6;-9.588222747346295E-6
5.15625;0.15625;2.849155097178777E-6;-1.1345279298800322E-6;1.785484902663373E-6;9.166018736590737E-7;1.1429054654474702E-5;2.9858743281410735E-6;-5.022798007127581E-7;-1.3353809506879532E-5;1.5023910214290812E-6;5.636691897322671E-6;-5.29810277995461E-6;7.930836320270617E-6;1.2324631158827061E-6;-1.109974164295094E-5;1.3796796432352728E-6;4.165269189181282E-7;8.283650935317457E-6;6.530376500720277E-6;1.8888542233257806E-6;1.0497945624249812E-5;-5.4911157754892835E-6;-2.7577462362170487E-6;-1.6484463756810792E-6;1.2169410673344254E-5;3.631195650915432E-7;5.94517372515985E-6;-6.545463070541307E-7;-1.3432585441993226E-6;-6.021657327265233E-6;6.682329246045069E-6;-1.3152361905818675E-6;7.108611027028137E-6;2.0128138407435842E-6;-1.164454288916322E-5;2.2564361243158297E-6;-1.0402547618671272E-5;6.374618124015665E-7;1.1886710910908214E-6;8.362989139460397E-7;-9.732063793721209E-6
5.46875;0.15625;2.3370849794972175E-6;-7.465882263979795E-7;1.9189708660098545E-6;1.043956938525044E-6;1.1582970792098597E-5;3.1083267123335496E-6;-1.5052372581635996E-6;-1.3207821414867147E-5;1.6419569685552376E-6;6.164521517128479E-6;-4.506418249212235E-6;8.002657332591007E-6;3.3662212041247217E-6;-1.0731647175322938E-5;4.075572156167407E-6;1.2044422373979527E-6;6.70478401017757E-6;8.252466299911095E-6;1.0956325796104739E-6;9.886978539091241E-6;-4.720686707224526E-6;-2.5060646138042204E-6;-4.80146365279149E-6;1.1283940079783875E-5;-1.5330813555031757E-7;7.2967098076946115E-6;-4.702029859081991E-6;-3.730669094480148E-6;-6.869046228102365E-6;4.831914604211369E-6;-3.698352226515866E-6;7.23058254287415E-6;5.582572398094851E-6;-9.854968551079189E-6;6.418229971250052E-6;-8.54518279090018E-6;1.5736692351337865E-6;2.2751473037442665E-6;-5.090762347178995E-7;-7.2742554990350515E-6
5.78125;0.15625;1.8250148618166894E-6;-3.586485229156736E-7;2.0524568293579576E-6;1.171312003391242E-6;1.1736886929723008E-5;3.2307790965253925E-6;-2.5011413975226716E-6;-1.291802940817753E-5;1.9181704685367276E-6;6.536443269621315E-6;-3.574892449231802E-6;8.178454820111291E-6;5.287283954660192E-6;-1.0008747340048448E-5;6.582141383710798E-6;1.8595847657615782E-6;4.902594900073074E-6;9.554438416349735E-6;-4.0146245627011384E-7;8.742621460288741E-6;-3.2882052550057855E-6;-2.0130791289821927E-6;-7.570634019358901E-6;9.605881304197292E-6;-1.0987799517100463E-6;8.438158976934322E-6;-7.619826502709691E-6;-5.283211086029301E-6;-7.075945495761804E-6;2.392232678670498E-6;-5.452239768562498E-6;7.4112446392644514E-6;7.978039935968353E-6;-6.569764381978367E-6;9.623926160815502E-6;-5.3735260109997526E-6;1.899515597899049E-6;4.107634183190691E-6;-1.9255305461847164E-6;-2.9342311352788858E-6
6.09375;0.15625;1.3129447441370303E-6;2.9291180567038843E-8;2.1859427927077984E-6;1.298667068257793E-6;1.1890803067347577E-5;3.3532314807166854E-6;-3.4855000344961002E-6;-1.2488656856714912E-5;2.3254532613920396E-6;6.750996568578834E-6;-2.5181261961910163E-6;8.449814258186721E-6;6.867476022236463E-6;-8.95457546945875E-6;8.785551555189499E-6;2.3042172176426324E-6;2.9884133164317353E-6;1.0340363906235569E-5;-2.4373263432675437E-6;7.207133358133111E-6;-1.3435717119753935E-6;-1.3979622961558289E-6;-9.73802463911306E-6;7.301857098439954E-6;-2.3136240877447164E-6;9.21386760179243E-6;-8.910616875821665E-6;-5.622844835551678E-6;-6.700757058039857E-6;-3.7336682808957664E-7;-6.303016094937749E-6;7.516015791505745E-6;8.688170285478127E-6;-2.304135038948425E-6;1.142299662614394E-5;-1.7738776184071497E-6;1.3927961511538863E-6;6.098282785189228E-6;-3.173377271747663E-6;2.051761518519892E-6
6.40625;0.15625;8.008746264580593E-7;4.1723088405028905E-7;2.3194287560594413E-6;1.4260221331248695E-6;1.2044719204971733E-5;3.4756838649073425E-6;-4.454239786738385E-6;-1.1925940226997666E-5;2.8556056994955226E-6;6.810498095038079E-6;-1.3532139364498314E-6;8.803355844508247E-6;7.997406739959411E-6;-7.603000027823287E-6;1.0588507336829304E-5;2.4742125000885043E-6;1.07510231856338E-6;1.0545860601441891E-5;-4.7856203439940094E-6;5.473470910572722E-6;8.975728902956304E-7;-7.980096926039312E-7;-1.1136161479174873E-5;4.598280045111271E-6;-3.5849161424433172E-6;9.549449069233801E-6;-8.370072202586918E-6;-4.596442206345921E-6;-5.856266221740205E-6;-3.1416498142495463E-6;-6.159215437421059E-6;7.3775726147363455E-6;7.544261081228899E-6;2.2826042080938745E-6;1.1604752508419283E-5;1.2363651267433327E-6;4.5584142372663334E-8;7.591128744810191E-6;-4.068196870454082E-6;6.261781937634918E-6
6.71875;0.15625;2.8880450877959836E-7;8.051705875341911E-7;2.4529147194129925E-6;1.5533771979930223E-6;1.2198635342595482E-5;3.598136249097004E-6;-5.40337775506111E-6;-1.1237987048797772E-5;3.4980404273720563E-6;6.720522593256337E-6;-1.0006136840394282E-7;9.22128201374462E-6;8.59464112238898E-6;-5.998565376956999E-6;1.1915218888475113E-5;2.325728280527561E-6;-7.290314645687531E-7;1.0145211065972619E-5;-7.185140287843743E-6;3.7599665354561635E-6;3.180470901848632E-6;-3.4857783898931093E-7;-1.1664061161518267E-5;1.759006075846495E-6;-4.6800339759639694E-6;9.46047238634433E-6;-6.134504597728647E-6;-2.3152800980045427E-6;-4.690236137839532E-6;-5.5692894174389615E-6;-5.1342399174527075E-6;6.842473430757042E-6;4.7682138006968375E-6;6.4948240604069355E-6;1.0239463866779784E-5;2.8087501647738723E-6;-1.9178723408202078E-6;8.07780719698181E-6;-4.534851733263586E-6;8.516206681642935E-6
7.03125;0.15625;-2.232656088984947E-7;1.193110291018917E-6;2.586400682768386E-6;1.6807322628626078E-6;1.2352551480219448E-5;3.720588633285629E-6;-6.329379777073306E-6;-1.0434318625009014E-5;4.24050720525455E-6;6.489390340086412E-6;1.2202926772052003E-6;9.68319338516507E-6;8.606763143671163E-6;-4.191584680893366E-6;1.2714876799788348E-5;1.8361951808673632E-6;-2.329902759612358E-6;9.148165518339255E-6;-9.37291995182119E-6;2.281643051590548E-6;5.246115868120548E-6;-1.6747838018753695E-7;-1.1288323208186956E-5;-9.51612889970062E-7;-5.380189794113576E-6;9.039604659048037E-6;-2.632315824842753E-6;8.84144468010436E-7;-3.3566967392304037E-6;-7.3419907680921035E-6;-3.5123685272574623E-6;5.801656034126364E-6;9.02227992043372E-7;9.727060896136556E-6;7.634538608641955E-6;2.4835740748654415E-6;-4.1022038283307505E-6;7.346547362543673E-6;-4.626041630472585E-6;8.193511133234444E-6
7.34375;0.15625;-7.353357265763688E-7;1.5810499945045837E-6;2.7198866461254715E-6;1.8080873277337848E-6;1.2506467617843797E-5;3.8430410174731385E-6;-7.229217510146397E-6;-9.526078938847692E-6;5.068897460277375E-6;6.128286015965919E-6;2.585641589079043E-6;1.0165988288868296E-5;8.012703777874283E-6;-2.237717940657987E-6;1.2962485898379092E-5;1.0052576127027622E-6;-3.6503651632795736E-6;7.599174034420399E-6;-1.110073005943972E-5;1.2327986667741306E-6;6.850218085877743E-6;-3.4513957562891675E-7;-1.0041911910626353E-5;-3.286496783708456E-6;-5.500785735287722E-6;8.436233951377202E-6;1.4660518187142285E-6;4.4774070993381145E-6;-2.001016211923496E-6;-8.200723928660866E-6;-1.710432819006067E-6;4.211719839678144E-6;-3.2613714404829875E-6;1.1526666542324062E-5;4.286865154706142E-6;3.203105197993424E-7;-5.996383977649862E-6;5.560503557194021E-6;-4.511613575658345E-6;5.407807168522778E-6
7.65625;0.15625;-1.2474058442541765E-6;1.968989697991297E-6;2.853372609483631E-6;1.9354423926065554E-6;1.2660383755468157E-5;3.965493401659263E-6;-8.100667050245644E-6;-8.525405299784667E-6;5.9680976186599015E-6;5.65113903116177E-6;3.9738489178131655E-6;1.064564979939474E-5;6.826895184456313E-6;-1.9669796031773944E-7;1.2664506622709726E-5;-1.4276085708636075E-7;-4.638903322952108E-6;5.583033630809942E-6;-1.217393574019086E-5;7.533987850853704E-7;7.805402161128522E-6;-9.257040899422274E-7;-8.041649710797901E-6;-5.0530327148583125E-6;-4.937321826596541E-6;7.821290123608684E-6;5.387508002028314E-6;7.862160022864914E-6;-7.492267470547191E-7;-8.015425401611073E-6;-1.79468913277025E-7;2.132222523904348E-6;-6.86351906777529E-6;1.1714803139626981E-5;8.055210247862777E-7;-3.095615174014129E-6;-7.123326929325866E-6;3.2217951748971344E-6;-4.4202696414216455E-6;1.0034601123297272E-6
7.96875;0.15625;-1.7594759619320886E-6;2.356929401479257E-6;2.986858572842139E-6;2.0627974574807856E-6;1.2814299893092652E-5;4.087945785844061E-6;-8.942090230987141E-6;-7.44496985907576E-6;6.922882557661098E-6;5.0728454999888855E-6;5.3639211145899285E-6;1.1099541128445284E-5;5.092282043108255E-6;1.8739107184558425E-6;1.1850558536179555E-5;-1.5652399158464687E-6;-5.2681159954292485E-6;3.204295230357929E-6;-1.246663618491348E-5;9.190997462810142E-7;7.995077917676757E-6;-1.908079738667891E-6;-5.445516828586503E-6;-6.12557215060741E-6;-3.6645066963573496E-6;7.345766417198574E-6;8.413049175862595E-6;1.047574656357374E-5;3.0961563874870893E-7;-6.768016988100965E-6;6.87503913067775E-7;-3.007654894748878E-7;-9.152565208466118E-6;1.0337479614709892E-5;-2.2414789134998626E-6;-6.855140569088476E-6;-7.1250035260565876E-6;1.0167709826868219E-6;-4.5690260567592256E-6;-3.7416127525372065E-6
8.28125;0.15625;-2.27154607961028E-6;2.7448691049687214E-6;3.120344536200178E-6;2.1901525223561377E-6;1.2968216030717714E-5;4.210398170028138E-6;-9.753016155948796E-6;-6.297909620879187E-6;7.918025136759793E-6;4.409843271030482E-6;6.737096779983937E-6;1.1506617498994782E-5;2.8789780816665543E-6;3.920180358563226E-6;1.0574958094779876E-5;-3.2031679087294086E-6;-5.5381005797453365E-6;5.864951967184372E-7;-1.1930879514995094E-5;1.7326771813076204E-6;7.385474333239823E-6;-3.244441319582309E-6;-2.4543345309545316E-6;-6.459505983232296E-6;-1.7461360693585715E-6;7.114542159767464E-6;9.98242014844702E-6;1.1878979947787332E-5;1.1240771444639867E-6;-4.576591482186778E-6;6.238372979807127E-7;-2.885249394653467E-6;-9.616601905279525E-6;7.677325217217558E-6;-4.403793520160463E-6;-9.932970007403143E-6;-5.8522713182344056E-6;-3.678779405590217E-7;-5.0980109929368746E-6;-7.429488660439377E-6
8.59375;0.15625;-2.783616197288871E-6;3.1328088084597518E-6;3.253830499557512E-6;2.317507587232319E-6;1.3122132168343404E-5;4.332850554211935E-6;-1.0533741242091397E-5;-5.0974576269424005E-6;8.939109488608515E-6;3.67877367033992E-6;8.077103350944951E-6;1.1849584822499218E-5;2.7677117860529974E-7;5.894032100405527E-6;8.908835461100888E-6;-4.9870894214525465E-6;-5.470644445167105E-6;-2.1405182647489498E-6;-1.0598892338097395E-5;3.1277250724221193E-6;6.024985254034678E-6;-4.847494615781348E-6;7.156229296473542E-7;-6.084270795746586E-6;6.763664992145792E-7;7.166282582549008E-6;9.797381227362742E-6;1.1834307331584475E-5;1.6746019385071716E-6;-1.667146967488308E-6;-4.5729802655030104E-7;-5.3835274780853455E-6;-8.077585710993382E-6;4.163509404742571E-6;-5.418873851273618E-6;-1.1474688999029643E-5;-3.392763200216178E-6;-4.421523467587338E-7;-6.024853920845272E-6;-8.944321766639494E-6
