;;;;;;;;;;;;;;;;;;;;;;;;
1.8495484333938028E-7;1.6734240267897943E-7;2.2471604523010215E-7;-1.7876969732019385E-7;1.384019019068371E-7;-2.1070948893715787E-7;3.2472923088939517E-7;-2.0289515188946104E-8;-2.050496573353529E-8;-2.84590696815389E-7;-2.2725558821313723E-7;1.752060298554581E-7;-2.1164245439399134E-8;-2.4110263733029694E-7;-6.465838546310837E-8;2.7169264519543614E-8;-2.652525220326686E-7;-4.239102596172937E-8;-5.321538383141721E-8;-5.279176257611169E-8;-3.283334928941289E-10;-2.250027968161231E-7;-5.0066969833687315E-8;-4.3705423257667044E-8;2.36312290509634E-8
2.0681154107815217E-7;1.549713540667063E-7;2.1021662970573288E-7;-2.0091623814585927E-7;1.368949670537069E-7;-1.9417814913666931E-7;3.237978428220713E-7;-6.077864701018758E-8;-6.121025689119851E-8;-2.80136416661858E-7;-2.1012703967036723E-7;1.593067407577516E-7;-6.289664238632072E-8;-2.298415649235341E-7;-5.25226717287629E-8;7.982822015198746E-8;-2.445490557934234E-7;-1.1975452476803428E-7;-1.5113225963133957E-7;-6.052350857608778E-8;9.876250494468932E-10;-2.0471893673397872E-7;-1.4155446930035844E-7;-1.22961469138005E-7;3.5860745679766606E-8
2.2866823885303294E-7;1.42600305486481E-7;1.9571721424455349E-7;-2.2306277893562998E-7;1.3538803216030763E-7;-1.7764680926888717E-7;3.219495685623043E-7;-1.0096613904900677E-7;-1.0101485650723405E-7;-2.7135860158725495E-7;-1.7660405329241096E-7;1.282979188804191E-7;-1.0285124442270268E-7;-2.0791972202405083E-7;-2.9086111543327642E-8;1.275786018903609E-7;-2.046816444135587E-7;-1.7622452399068033E-7;-2.2520522033089981E-7;-7.516994178941258E-8;7.308864133611726E-9;-1.6606754188959257E-7;-2.0846115014209138E-7;-1.7945724330701E-7;5.758103338287939E-8
2.505249366540659E-7;1.302292569461273E-7;1.8121779884553876E-7;-2.4520931969825603E-7;1.3388109722280303E-7;-1.6111546933377823E-7;3.192153596978957E-7;-1.4067399092553778E-7;-1.3938206332289676E-7;-2.5851052147935245E-7;-1.2810479556904101E-7;8.37039584225619E-8;-1.3997085837907987E-7;-1.7651657454102674E-7;4.03299900571718E-9;1.6766897618995122E-7;-1.4869070377879147E-7;-2.0132211676484537E-7;-2.6344655685860203E-7;-9.485569190307092E-8;2.0808495531493364E-8;-1.1289087211116967E-7;-2.3883211538591236E-7;-2.0258021906218601E-7;8.411825858991183E-8
2.723816344711529E-7;1.178582084525256E-7;1.6671838350681106E-7;-2.6735586044271304E-7;1.3237416223830173E-7;-1.4458412933226144E-7;3.1564236113864794E-7;-1.797533057627861E-7;-1.7585278783208523E-7;-2.419482221709998E-7;-6.660674383123463E-8;2.7623392341289335E-8;-1.7334782300609175E-7;-1.372192421156074E-7;4.4652034654206565E-8;1.9798200718193217E-7;-8.059056733671447E-8;-1.8902419322162937E-7;-2.588640210808273E-7;-1.1710086322610301E-7;4.213237293163436E-8;-5.012892870332128E-8;-2.2624007950465213E-7;-1.87188347647467E-7;1.0973749083768408E-7
2.942383322967799E-7;1.0548716000750758E-7;1.522189682232855E-7;-2.8950240117626075E-7;1.308672272076789E-7;-1.2805278926929463E-7;3.112944874974712E-7;-2.1810377598714512E-7;-2.1010439236225395E-7;-2.2211661620043032E-7;5.4952299460779325E-9;-3.743177838990174E-8;-2.0233608961553132E-7;-9.191847059753938E-8;9.020910015403076E-8;2.1729374975716784E-7;-5.091138532870801E-9;-1.3853361293559168E-7;-2.1039797535116344E-7;-1.3912592933318208E-7;7.030007148537804E-8;1.6543838433122235E-8;-1.7081864176385684E-7;-1.346965159811367E-7;1.2877106951180316E-7
3.1609503012655795E-7;9.311611160815987E-8;1.3771955298764736E-7;-3.116489419039845E-7;1.2936029213521922E-7;-1.1152144915293333E-7;3.06254192199574E-7;-2.5568470280011953E-7;-2.419827791348134E-7;-1.9952181434022904E-7;8.559276645631762E-8;-1.08789887115503E-7;-2.2660369405691708E-7;-4.2572372262776505E-8;1.3808733250640712E-7;2.2532780343589582E-7;7.309596603385898E-8;-5.405430063875594E-8;-1.2262915681409648E-7;-1.582594542779211E-7;1.0289208051123652E-7;8.168010034686666E-8;-7.867347554093296E-8;-5.216891099822302E-8;1.367175213749642E-7
3.3795172795958044E-7;8.074506324713448E-8;1.2322013779138856E-7;-3.337954826286942E-7;1.278533570284789E-7;-9.499010899340512E-8;3.0062429789626766E-7;-2.92532401063688E-7;-2.7155810881900293E-7;-1.74700814254854E-7;1.7112191843489396E-7;-1.8393038177729298E-7;-2.4622805154157643E-7;9.058304878397408E-9;1.8599508280845343E-7;2.2278116830071895E-7;1.4999741518515805E-7;5.6431752443959884E-8;-4.405022736760615E-9;-1.7236734312190831E-7;1.366507047416398E-7;1.4094425664474303E-7;3.9916088004196625E-8;4.9721002042357834E-8;1.310234616782159E-7
3.59808425796572E-7;6.837401491361177E-8;1.0872072262484299E-7;-3.559420233518732E-7;1.2634642189777856E-7;-7.845876880257842E-8;2.945313472542508E-7;-3.2878235195604446E-7;-2.99203572062387E-7;-1.4819971893658503E-7;2.598169409089688E-7;-2.60799819347888E-7;-2.6185147984096697E-7;6.168838601027501E-8;2.3238205138883137E-7;2.114152580740183E-7;2.2324486240858878E-7;1.8315173661536697E-7;1.3332090043696104E-7;-1.8031264168307048E-7;1.685124706476251E-7;1.9220385648841743E-7;1.732435647609055E-7;1.5973153252184232E-7;1.1148143971364037E-7
3.816651236377768E-7;5.600296659366121E-8;9.422130747686161E-8;-3.7808856407324283E-7;1.2483948675556613E-7;-6.192742859328971E-8;2.881318353641742E-7;-3.6468642275917007E-7;-3.25662710516017E-7;-1.2055846972803543E-7;3.4998594099166484E-7;-3.3816770722823897E-7;-2.74817178335542E-7;1.1483194768401582E-7;2.769270787264124E-7;1.9403359918316993E-7;2.9310921314273756E-7;3.1722029210727146E-7;2.8050696668477867E-7;-1.824233721854272E-7;1.9678469491138363E-7;2.367484816441181E-7;3.1204873486064255E-7;2.704157763211484E-7;8.005250140039872E-8
