% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30;w (m) @ lambda=31;w (m) @ lambda=32;w (m) @ lambda=33;w (m) @ lambda=34;w (m) @ lambda=35;w (m) @ lambda=36;w (m) @ lambda=37;w (m) @ lambda=38;w (m) @ lambda=39;w (m) @ lambda=40
0.0725;0.0024999999999999996;-6.118861913452098E-8;3.32088975716743E-8;-8.844846638174532E-8;3.673227501943931E-7;-2.183522111430701E-8;2.912025935944624E-7;3.8696245912694254E-7;-1.1757288460715803E-7;-1.3109063248484545E-7;3.680252540660761E-7;-1.8497299443718314E-7;-1.3067280371829055E-7;1.4974846841142034E-7;3.009981671865311E-7;2.8404788332129333E-9;-1.9932836973495734E-7;-2.610145727526831E-7;-2.016486305906374E-7;-2.3568248252609707E-7;-2.818590451929845E-7;-8.150845289832351E-8;-2.615931200918538E-7;-2.2524316990050024E-7;2.6701452162983247E-7;2.473046695317509E-7;2.3430442949313382E-7;-1.3631095842046121E-7;6.270512089377715E-8;-2.412342208669738E-7;2.2906916640614192E-8;-1.2916826761866593E-7;2.4821269542229617E-7;1.2585896732679532E-7;-1.715845265323322E-7;-2.1478948126330517E-7;-3.845278030504251E-8;-1.0226016289897363E-12;-2.0987493428645197E-7;1.1739153111093468E-7;1.2005022554062004E-7
0.07750000000000001;0.0024999999999999996;-6.553370035354907E-8;3.91792248158393E-8;-9.631009582109997E-8;3.6634581749830987E-7;-5.71567209795423E-9;2.835136051438475E-7;3.879291869937103E-7;-9.643414488783285E-8;-1.079551729705012E-7;3.7285674679950007E-7;-2.063582287440847E-7;-1.514263693979829E-7;1.2386116383785115E-7;3.160296882933841E-7;-1.445727522299538E-8;-1.6644761431812513E-7;-2.927482939755429E-7;-1.787681505628351E-7;-2.2597211216475497E-7;-2.469894225938772E-7;-6.466636321033797E-8;-2.3327461178590474E-7;-2.6006192191852083E-7;2.5378985060331275E-7;2.2042095787159094E-7;2.7615029447122873E-7;-1.1104316784536213E-7;1.4484661835203602E-7;-2.1623488378778302E-7;-5.3298126541051585E-8;-2.0012894416043247E-7;2.553810299477566E-7;1.1021594092940867E-7;-1.4280655708924852E-7;-1.957722253087591E-7;-1.2416727084405566E-7;-3.585716660373659E-12;-2.3058401410108618E-7;6.020580593670884E-8;1.6838083913743097E-7
0.0825;0.0024999999999999996;-6.987878157236565E-8;4.514955205921738E-8;-1.041717252611852E-7;3.6536888480190655E-7;1.0403876918204404E-8;2.7582461669328716E-7;3.887079843254139E-7;-7.515776412698687E-8;-8.440902978832798E-8;3.76767409149393E-7;-2.2374963819838625E-7;-1.6834884559701533E-7;9.718552353387343E-8;3.2831266433590233E-7;-2.8655522021837405E-8;-1.316040841925238E-7;-3.188699963821338E-7;-1.4792330109191398E-7;-2.1785975612789087E-7;-2.0267283601334722E-7;-4.8993736193522045E-8;-1.949895585396562E-7;-2.8932751605965897E-7;2.4239145770968717E-7;1.8320797720117666E-7;3.112704256937843E-7;-8.591228280180166E-8;2.191543782584444E-7;-1.802830579852015E-7;-1.2277099077613181E-7;-2.632950243848485E-7;2.6246275331801864E-7;9.409631024855141E-8;-1.1247561674526487E-7;-1.6535446697892395E-7;-2.0254546727131192E-7;-5.8035285143754175E-12;-2.463274607193352E-7;7.905926855760104E-9;2.1330194594887336E-7
0.08750000000000001;0.0024999999999999996;-7.422386279095494E-8;5.11198793017789E-8;-1.1203335470204531E-7;3.6439195210515224E-7;2.652342593418356E-8;2.68135628242735E-7;3.8929522156009556E-7;-5.377465438886696E-8;-6.054577585795612E-8;3.7972976056667457E-7;-2.369736882405207E-7;-1.8125168070434272E-7;6.990161372681152E-8;3.377069214110557E-7;-3.955459022155492E-8;-9.52186586348389E-8;-3.390011950728318E-7;-1.1056197970275699E-7;-2.1154580604127215E-7;-1.5065016028201614E-7;-3.4346088695959364E-8;-1.485125197904073E-7;-3.1251783931109984E-7;2.3332090854311066E-7;1.3755070976543658E-7;3.388241430788891E-7;-6.102632087056008E-8;2.8040416175502527E-7;-1.3539900553038958E-7;-1.8039022249867315E-7;-3.1495363717716997E-7;2.686031913746923E-7;7.976093550687936E-8;-8.109485278721365E-8;-1.2556505945437862E-7;-2.6783711191687383E-7;-6.3711147529169145E-12;-2.5780753001390885E-7;-3.5753531986362684E-8;2.511661289284913E-7
0.09250000000000001;0.0024999999999999996;-7.856894400930618E-8;5.709020654349157E-8;-1.198949841436978E-7;3.634150194080153E-7;4.2642974949993506E-8;2.6044663979215116E-7;3.89688796394926E-7;-3.23126380262024E-8;-3.644761519194803E-8;3.8171741925796993E-7;-2.4586482044512224E-7;-1.8993593641552836E-7;4.2165946719216256E-8;3.440317185835764E-7;-4.690739767521206E-8;-5.768442989608526E-8;-3.5258590029038853E-7;-6.834292179828344E-8;-2.0728133135060147E-7;-9.286625656869514E-8;-2.0464799466895794E-8;-9.578638475566043E-8;-3.2881866805935423E-7;2.2714166676809015E-7;8.544503685740473E-8;3.575628773535153E-7;-3.6338000769606245E-8;3.2367476442660185E-7;-8.362283935441381E-8;-2.2136096374942846E-7;-3.5123286544154437E-7;2.731532384906894E-7;6.903525127138935E-8;-4.891806883546281E-8;-7.839706306802809E-8;-3.1428515655703284E-7;-7.586420903782726E-12;-2.650529327103274E-7;-6.675906126043543E-8;2.7832178781189965E-7
0.0975;0.0024999999999999996;-8.291402522740496E-8;6.306053378436783E-8;-1.2775661358613703E-7;3.624380867104875E-7;5.876252396564886E-8;2.5275765134150065E-7;3.898866238018295E-7;-1.0802927954458532E-8;-1.220794753251149E-8;3.8271857197873226E-7;-2.5034301956617503E-7;-1.9432242824955007E-7;1.4158632770808677E-8;3.472440529635146E-7;-5.064457176051127E-8;-1.945491440381942E-8;-3.595347056761531E-7;-2.3136278877595993E-8;-2.0513993597372973E-7;-3.155001884523113E-8;-7.064687064139874E-9;-3.9160268359238016E-8;-3.380792768330601E-7;2.240798542725243E-7;2.943050962867491E-8;3.6727199644767456E-7;-1.1803244981801516E-8;3.4606164975380296E-7;-2.7734339698450713E-8;-2.4279505889222115E-7;-3.7024129581468455E-7;2.7555748866833537E-7;6.337379519217856E-8;-1.632260708724224E-8;-2.680964638471312E-8;-3.3877602108653086E-7;-5.296299059263332E-12;-2.688494375842255E-7;-8.317732127008384E-8;2.92761508411958E-7
0.1025;0.0024999999999999996;-8.725910644523807E-8;6.903086102443303E-8;-1.3561824302934366E-7;3.614611540125666E-7;7.488207298116484E-8;2.4506866289075364E-7;3.898880672673079E-7;1.0721804545860197E-8;1.2075841215355806E-8;3.827213985061359E-7;-2.5034309651622975E-7;-1.943272653694187E-7;-1.3933678416372896E-8;3.472550236800389E-7;-5.0653194693427605E-8;1.9004690145875727E-8;-3.59563201324029E-7;2.3148568606852906E-8;-2.0522566374572697E-7;3.103508668810216E-8;6.1444832620264075E-9;1.903045505116382E-8;-3.398252334877277E-7;2.243523227440979E-7;-2.801977822008663E-8;3.672900743961923E-7;1.2632607028953664E-8;3.4559897102175593E-7;2.9636805571864077E-8;-2.427801653197795E-7;-3.702728016192541E-7;2.755551564861729E-7;6.339915041428441E-8;1.6391664820147762E-8;2.6452551124609668E-8;-3.388303097804186E-7;-3.6400585918288E-12;-2.689443770753002E-7;-8.322096507281588E-8;2.9284943174618026E-7
0.1075;0.0024999999999999996;-9.160418766279069E-8;7.500118826371969E-8;-1.434798724732943E-7;3.604842213142596E-7;9.100162199654989E-8;2.3737967443989638E-7;3.896931230289538E-7;3.223462997352649E-8;3.632527178430797E-8;3.8172640808806777E-7;-2.4586691326421476E-7;-1.8995347887735024E-7;-4.195988907336401E-8;3.4406927299875713E-7;-4.693830049321869E-8;5.726813180813479E-8;-3.526871922153571E-7;6.834574318214176E-8;-2.0753127012759896E-7;9.235222789654731E-8;1.9592541886613637E-8;7.611156021458993E-8;-3.340032398984169E-7;2.279403864699905E-7;-8.404893529004686E-8;3.576535761708647E-7;3.7189700051050174E-8;3.2235249982338965E-7;8.541162811784675E-8;-2.2135340043150495E-7;-3.513816748175479E-7;2.7315037955940394E-7;6.911562746668194E-8;4.9048222371883875E-8;7.809332403028474E-8;-3.1451410279585895E-7;-4.102472200748872E-12;-2.6537776504053244E-7;-6.694338847314895E-8;2.7863241541740526E-7
0.1125;0.0024999999999999996;-9.59492688800455E-8;8.097151550228443E-8;-1.5134150191797987E-7;3.5950728861558594E-7;1.0712117101182864E-7;2.2969068598890754E-7;3.8930229905280234E-7;5.3697881114733326E-8;6.042679192333951E-8;3.79744029609325E-7;-2.3697768917926156E-7;-1.8128175656407737E-7;-6.970205738487203E-8;3.377685362566401E-7;-3.9608145032149674E-8;9.48178945760111E-8;-3.391700898183011E-7;1.1056394622552314E-7;-2.1194415800217338E-7;1.5013365821748348E-7;3.351060265000579E-8;1.2971645875679934E-7;-3.209170223430572E-7;2.3459649388015387E-7;-1.361575805084428E-7;3.3896588274519446E-7;6.183516909045718E-8;2.782776283758698E-7;1.369219581255112E-7;-1.8038581481406507E-7;-3.1519243684554805E-7;2.6857724016909195E-7;7.988269780126125E-8;8.122978223806293E-8;1.2530234432540994E-7;-2.682074514507783E-7;-3.023667450716993E-13;-2.583075072298983E-7;-3.6065512560768445E-8;2.5165311768775013E-7
0.11750000000000001;0.0024999999999999996;-1.00294350096993E-7;8.694184274017E-8;-1.5920313136339045E-7;3.5853035591656814E-7;1.2324072002702035E-7;2.220016975377838E-7;3.8871783493300174E-7;7.508235273509302E-8;8.429352624204668E-8;3.767869195146334E-7;-2.2375570408913425E-7;-1.683910621580707E-7;-9.699273479988118E-8;3.2839715481567515E-7;-2.873038219180017E-8;1.3122122100732653E-7;-3.1910149450625196E-7;1.4791944024021963E-7;-2.1839193808840377E-7;2.0214512776389693E-7;4.8209805154898305E-8;1.7748550242588986E-7;-3.0058276143026015E-7;2.4408656075013923E-7;-1.8180713609510097E-7;3.114487776953481E-7;8.665275774867877E-8;2.1634572699029812E-7;1.8141713721347717E-7;-1.2278249991040568E-7;-2.636171641208219E-7;2.6242340241401715E-7;9.424551713490038E-8;1.1260870302419083E-7;1.6513316488620233E-7;-2.0304718575987134E-7;2.2818979985335617E-12;-2.4696707779096713E-7;7.48815596827099E-9;2.139535202775063E-7
0.12250000000000001;0.0024999999999999996;-1.0463943131362901E-7;9.291216997743356E-8;-1.670647608094947E-7;3.575534232172387E-7;1.393602690421443E-7;2.143127090865278E-7;3.8794181012835516E-7;9.636058892935849E-8;1.0784442097133978E-7;3.7288145873784144E-7;-2.0636602412684002E-7;-1.5148008127254742E-7;-1.2367760069481727E-7;3.1613647302720086E-7;-1.4552372370118057E-8;1.660892201281472E-7;-2.930400077450741E-7;1.7876252025811413E-7;-2.266184316465598E-7;2.4645437545966543E-7;6.394801328894202E-8;2.1744511020754375E-7;-2.737059173667258E-7;2.5583084391864733E-7;-2.1902138740225723E-7;2.7635666626027607E-7;1.1169635692581087E-7;1.4148593092689387E-7;2.1691361962559106E-7;-5.3313225821420614E-8;-2.0051721500996493E-7;2.5533377408888724E-7;1.1039796095649644E-7;1.4293969401202047E-7;1.956187448064779E-7;-1.2476365608241653E-7;4.823117802867327E-12;-2.3134616157956013E-7;5.972108819076303E-8;1.69167024919705E-7
0.1275;0.0024999999999999996;-1.0898451252995593E-7;9.888249721414242E-8;-1.7492639025625653E-7;3.5657649051763386E-7;1.5547981805722837E-7;2.0662372063513948E-7;3.8697784318371583E-7;1.175020935491889E-7;1.309871919124094E-7;3.680548026535553E-7;-1.8498160649686432E-7;-1.3073622779646983E-7;-1.495789394965521E-7;3.011243483400778E-7;2.7281596875748643E-9;1.9900468786882486E-7;-2.6135668414257E-7;2.0164648621752036E-7;-2.3641872485304026E-7;2.8132316408662185E-7;8.087185506370761E-8;2.477937119820111E-7;-2.4069298863549034E-7;2.693094070590401E-7;-2.459154455286363E-7;2.3451145568660299E-7;1.3686419380361985E-7;5.89437640909797E-8;2.414233607247175E-7;2.290769292160175E-8;-1.295837374302125E-7;2.481584860710777E-7;1.2607033590126684E-7;1.7172179812432158E-7;2.1472252618222856E-7;-3.9082911680584026E-8;6.341152997647221E-12;-2.1071079140030287E-7;1.1689553540267184E-7;1.2091712695371053E-7
