% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30;w (m) @ lambda=31;w (m) @ lambda=32;w (m) @ lambda=33;w (m) @ lambda=34;w (m) @ lambda=35;w (m) @ lambda=36;w (m) @ lambda=37;w (m) @ lambda=38;w (m) @ lambda=39;w (m) @ lambda=40
5;5;-1.2830521807519147E-8;-8.336864040015458E-7;6.047221580067808E-8;3.724824858661668E-7;2.124014897551585E-7;8.216488661282705E-7;8.272626222526393E-7;8.623517788871985E-13;8.162055584256133E-7;-6.870792787770902E-7;8.132406199136846E-7;7.964420300645584E-7;-2.3493291025207523E-7;8.024276912003151E-7;9.276870579686249E-11;7.928906775477254E-7;-7.885623705049596E-7;2.9901400454432793E-7;6.768357377404482E-11;7.739757520261475E-7;7.74644317511282E-7;-2.5958660994910877E-7;7.773470571367732E-7;-1.6278722476932692E-10;-7.689437819726888E-7;-6.326281032991231E-7;-6.26550145643743E-7;-2.9083418212792055E-10;-7.512757089150162E-7;7.618638189874605E-7;8.668499980227076E-8;-7.514872051845312E-7;-8.303795413846994E-8;6.727750179476383E-7;-8.16726399135764E-11;-1.1187508973260009E-10;7.443615358188557E-7;7.333215866219891E-7;-7.322299796885016E-7;-3.917134105312379E-7
15;5;-1.23798928233227E-8;-8.168889882213372E-7;4.5882738805354404E-8;3.617322701223833E-7;2.2269907207170758E-7;8.220995392981634E-7;8.05490673965246E-7;4.1629663290816564E-8;7.8339845816906E-7;-6.293274631385972E-7;8.005837485289142E-7;7.595446348741813E-7;-1.6612226186837283E-7;7.556474918494421E-7;-7.706021685619066E-8;7.366094645237967E-7;-7.125300570916491E-7;3.15693244660635E-7;9.92332516057092E-8;6.988862100456714E-7;6.773446381848986E-7;-3.0218989474511166E-7;7.048057372815138E-7;6.342308242944481E-8;-6.883088589300537E-7;-6.569758206802733E-7;-4.383347807587128E-7;1.3080174017685883E-7;-6.544598205427831E-7;6.767805848894007E-7;4.8403051073199886E-8;-6.441845887921598E-7;-1.5305310415967087E-7;5.862398937780968E-7;7.450092462764314E-8;-1.5598727785034387E-7;6.384676773650631E-7;6.176693607083652E-7;-6.806549492855272E-7;-2.0665213859314627E-7
0.024999999999999998;5;-1.1929263843004513E-8;-8.000915725644512E-7;3.12932617865705E-8;3.509820544573605E-7;2.3299665446258592E-7;8.225502125283966E-7;7.835484792967061E-7;8.319876449902243E-8;7.505187298031987E-7;-5.712375406321991E-7;7.874067723158073E-7;7.223248732752824E-7;-9.752540113436304E-8;7.075479298128462E-7;-1.5379257777470243E-7;6.795250266903535E-7;-6.342359288001218E-7;3.31139930384208E-7;1.972400327406787E-7;6.235837510744965E-7;5.791478366081852E-7;-3.4353244433113104E-7;6.281196589574938E-7;1.261021358552696E-7;-6.046957407878571E-7;-6.795592178627554E-7;-2.5307955738606906E-7;2.5896505128323605E-7;-5.565961655127425E-7;5.862354224645564E-7;1.0010044078048459E-8;-5.332931814686512E-7;-2.2057520553416926E-7;4.907946315263827E-7;1.4689311931749998E-7;-3.062251987936387E-7;5.257439209303041E-7;5.015437022184371E-7;-6.261769147788689E-7;-2.593746831941695E-8
0.034999999999999996;5;-1.1478634868440078E-8;-7.83294157080536E-7;1.6703784723297345E-8;3.4023183890740005E-7;2.432942369719235E-7;8.230008857986094E-7;7.613388824445267E-7;1.2465029697235495E-7;7.175506691984666E-7;-5.126750175705864E-7;7.734234289233764E-7;6.847253985609537E-7;-2.9436665327293038E-8;6.574989895567931E-7;-2.2965654518131367E-7;6.21410859742353E-7;-5.528384064416739E-7;3.4460880207272636E-7;2.928977068545678E-7;5.485782982502622E-7;4.803649451144723E-7;-3.827054489256608E-7;5.457229989064685E-7;1.8683308267944403E-7;-5.174430198546461E-7;-6.996062135673897E-7;-7.487176936990905E-8;3.8112433388578953E-7;-4.588162334904616E-7;4.886934906227603E-7;-2.8020628026586105E-8;-4.1900370651009275E-7;-2.833132669701134E-7;3.8372321398300673E-7;2.1450661165195384E-7;-4.4509442961643564E-7;4.0535080473050066E-7;3.878577683711149E-7;-5.693430714974575E-7;1.4407090910224866E-7
45;5;-1.1028005900828242E-8;-7.664967417867802E-7;2.1143075920520777E-9;3.2948162349199164E-7;2.535918196348642E-7;8.234515590353913E-7;7.387869531141853E-7;1.659136820319573E-7;6.845074095288408E-7;-4.5359646385842524E-7;7.584193658479514E-7;6.468146896775403E-7;3.7742012575385986E-8;6.051287216734351E-7;-3.0408567504153807E-7;5.623038058462606E-7;-4.6810338626587535E-7;3.5545925838080144E-7;3.847628350976655E-7;4.7480740088373006E-7;3.8196484211688314E-7;-4.187908577602053E-7;4.5711138720479234E-7;2.4428774232164704E-7;-4.2692647809341043E-7;-7.165735710626418E-7;9.111221157496116E-8;4.936228073128506E-7;-3.633683213878253E-7;3.843002576109981E-7;-6.481635957238891E-8;-3.0328037569086086E-7;-3.386841086602904E-7;2.6494367436859335E-7;2.741263029780088E-7;-5.661398470621223E-7;2.790899049060887E-7;2.8117252636709156E-7;-5.120744916622086E-7;2.954867652001674E-7
0.05499999999999999;5;-1.0577376941382889E-8;-7.496993266782705E-7;-1.2475169631407036E-8;3.187314082205708E-7;2.6388940247902563E-7;8.239022321176571E-7;7.158280438385901E-7;2.069076546522816E-7;6.514239333049327E-7;-3.940181787910783E-7;7.42216761518373E-7;6.087542974903659E-7;1.0352537846676978E-7;5.502175489544506E-7;-3.7640967972714064E-7;5.024175697797266E-7;-3.8018449224212563E-7;3.6308518429851136E-7;4.7122073611804725E-7;4.0350758218352976E-7;2.853531425806283E-7;-4.5085469252724007E-7;3.624427059870001E-7;2.969068306996587E-7;-3.3417282241797984E-7;-7.301086847870535E-7;2.391392048067321E-7;5.925249733993887E-7;-2.7314088335139844E-7;2.742369292846669E-7;-9.920914210885694E-8;-1.891218627668292E-7;-3.8395533838403816E-7;1.3604589149569371E-7;3.2215288294688536E-7;-6.629837331094199E-7;1.503052869965336E-7;1.867411522779804E-7;-4.570091608432297E-7;4.2009973693386336E-7
65;5;-1.0126747991529726E-8;-7.329019117267394E-7;-2.7064646971291854E-8;3.079811930912095E-7;2.741869855226082E-7;8.243529048805136E-7;6.924131760098322E-7;2.4754217499941127E-7;6.183556941692166E-7;-3.3402077343958275E-7;7.246868907233658E-7;5.707827167339136E-7;1.6737075592502378E-7;4.927203137937129E-7;-4.458905792354947E-7;4.4212557911793103E-7;-2.8961693756209877E-7;3.669596497807567E-7;5.506066830689765E-7;3.360801663863878E-7;1.9222863439649617E-7;-4.780132823249358E-7;2.625256244704758E-7;3.4304523988179553E-7;-2.4073623811230655E-7;-7.400073637794292E-7;3.636274993874698E-7;6.740560853620782E-7;-1.9125059881061862E-7;1.605768719912159E-7;-1.2986678726923477E-7;-8.013570788545597E-8;-4.1658100962156373E-7;1.385996668425514E-10;3.5510604883646475E-7;-7.302754222278375E-7;2.3397032016585538E-8;1.0960083066453257E-7;-4.069713631136624E-7;5.10700885350096E-7
75;5;-9.676119051717661E-9;-7.161044968843425E-7;-4.16541244505972E-8;2.9723097809266903E-7;2.8448456877550516E-7;8.248035771137506E-7;6.68503125386422E-7;2.8771712745246525E-7;5.85376254842336E-7;-2.737362223638683E-7;7.057326317795739E-7;5.332001735435585E-7;2.2868526795450872E-7;4.3271749860428596E-7;-5.11727450559353E-7;3.8192077062775667E-7;-1.9721304419500068E-7;3.666079047026269E-7;6.212552526725862E-7;2.7401774868391145E-7;1.0446230622439084E-7;-4.994407457439212E-7;1.5863074208194594E-7;3.8103314800788974E-7;-1.484984980326248E-7;-7.462026624019021E-7;4.595217917244768E-7;7.348391257652298E-7;-1.2075007765786866E-7;4.596026844624998E-8;-1.5538214562813846E-7;1.9890522404384265E-8;-4.3436059714127443E-7;-1.386410769375142E-7;3.6989657116570304E-7;-7.642513485827551E-7;-9.679512907998946E-8;5.3977363917406596E-8;-3.645910067515704E-7;5.61896343472156E-7
0.08499999999999999;5;-9.225490120365366E-9;-6.993070820895389E-7;-5.624360208789421E-8;2.864807632066673E-7;2.947821522385864E-7;8.25254248571654E-7;6.44066475046931E-7;3.273271869715318E-7;5.52572309095207E-7;-2.133334729214967E-7;6.852820398020621E-7;4.963444735974422E-7;2.868638456977017E-7;3.7038188246458117E-7;-5.731003151681405E-7;3.2236504893220675E-7;-1.0396162665833778E-7;3.616138544898058E-7;6.816325400056022E-7;2.1877365488544606E-7;2.3918090369476514E-8;-5.144226351115295E-7;5.232457332147454E-8;4.0929601250696476E-7;-5.9449898222626914E-8;-7.487663347885959E-7;5.228463812967853E-7;7.722481441251439E-7;-6.426678716770438E-8;-6.67196399169396E-8;-1.7438966403821375E-7;1.0745508219467092E-7;-4.356567483505936E-7;-2.755766239075752E-7;3.641423053155837E-7;-7.633074790955317E-7;-2.0559441711764767E-7;2.268913898822708E-8;-3.3191891245608287E-7;5.709135249576945E-7
0.09499999999999999;5;-8.774861193747378E-9;-6.825096672669988E-7;-7.083307989692154E-8;2.7573054840780774E-7;3.050797359032374E-7;8.257049189713823E-7;6.190798472835671E-7;3.6626043406238433E-7;5.200436747646977E-7;-1.5301957174128012E-7;6.632880529927069E-7;4.605844317847933E-7;3.41293591873044E-7;3.059790059507024E-7;-6.291760220907506E-7;2.6407945414399475E-7;-1.1015401088213024E-8;3.5162979587968827E-7;7.303758009028325E-7;1.7170844537003147E-7;-4.760945968772997E-8;-5.223750467809664E-7;-5.4551645273541826E-8;4.2641283333761084E-7;2.4377222478233858E-8;-7.478798506515007E-7;5.50960887827513E-7;7.845624691410163E-7;-2.3836729863945743E-8;-1.743977638495576E-7;-1.856293923016983E-7;1.7953336039583555E-7;-4.195162701136339E-7;-4.0549682694714366E-7;3.363775371072918E-7;-7.28202644594388E-7;-2.987205175127121E-7;1.688443148210532E-8;-3.1023227450423054E-7;5.379279896837048E-7
105;5;-8.324232267410752E-9;-6.657122523297689E-7;-8.542255788596034E-8;2.6498033366598164E-7;3.153773197510508E-7;8.261555879970657E-7;5.935278033032174E-7;4.043998190260264E-7;4.8790100493503E-7;-9.303391210780544E-8;6.397275470898723E-7;4.26304670618861E-7;3.913754949154353E-7;2.3985507034349043E-7;-6.791380662095799E-7;2.0771569237626543E-7;8.036387499196798E-8;3.3639358287998283E-7;7.663779244096454E-7;1.3400089501734575E-7;-1.085121917091757E-7;-5.228841264374383E-7;-1.59975189358538E-7;4.3121994949416066E-7;1.0104546434980321E-7;-7.438191579005798E-7;5.428813002171432E-7;7.711751281127354E-7;-6.86936635133364E-10;-2.740362874772104E-7;-1.8805431659551486E-7;2.3386790260094042E-7;-3.85816706770801E-7;-5.231237763121427E-7;2.863008531138049E-7;-6.621836484876078E-7;-3.726810969772077E-7;3.580417421476968E-8;-2.9984277629408145E-7;4.6629736536899636E-7
115;5;-7.873603337334842E-9;-6.489148371841872E-7;-1.0001203605802956E-7;2.542301189486331E-7;3.256749037538242E-7;8.266062553093809E-7;5.674013816072479E-7;4.416263669230581E-7;4.562618271737886E-7;-3.363722773987146E-8;6.145966572404487E-7;3.938882365016559E-7;4.365489045029845E-7;1.7241286502396493E-7;-7.22217106308082E-7;1.5392138971592355E-7;1.6887620140690692E-7;3.1573317334892993E-7;7.888496189457983E-7;1.065811455165893E-7;-1.5746535411960852E-7;-5.15726951193566E-7;-2.6185882533026684E-7;4.228759469863216E-7;1.688389280609566E-7;-7.369405450909291E-7;4.9936671418733E-7;7.326455910583272E-7;4.859644727969734E-9;-3.628162028021723E-7;-1.809004491919053E-7;2.691421489910949E-7;-3.352800433856419E-7;-6.234338745709527E-7;2.1482310599863554E-7;-5.706985656377959E-7;-4.2503405944704503E-7;7.689390858324216E-8;-3.000866107863223E-7;3.622420084452052E-7
125;5;-7.4229743986165866E-9;-6.321174217291118E-7;-1.146015144092496E-7;2.4347990422038953E-7;3.359724878731715E-7;8.270569205382882E-7;5.406977509506103E-7;4.778164469105024E-7;4.252524622115793E-7;2.4885456827766333E-8;5.879102376486303E-7;3.637160602349308E-7;4.762921320058709E-7;1.0411287856882971E-7;-7.576943879735566E-7;1.0333619746181374E-7;2.531957232886634E-7;2.8957607895697024E-7;7.973533164779524E-7;9.009761898773032E-8;-1.9347262148040633E-7;-5.008908201905857E-7;-3.5808338518582446E-7;4.0091460408405244E-7;2.263198602293547E-7;-7.276767419821105E-7;4.230256175293044E-7;6.707740879910316E-7;-6.541170206280164E-9;-4.3823189696532393E-7;-1.637471520670923E-7;2.850963383079104E-7;-2.6952358970199586E-7;-7.01886125883863E-7;1.2416307695170145E-7;-4.6123550048010076E-7;-4.5456489398958095E-7;1.3585870947751798E-7;-3.0931818966732677E-7;2.3466328709543602E-7
135;5;-6.972345446340828E-9;-6.153200058623624E-7;-1.291909929274831E-7;2.3272968944648693E-7;3.4627007206065924E-7;8.275075832985022E-7;5.134185341721579E-7;5.128468645922158E-7;3.9500237064258577E-7;8.223860885159854E-8;5.596960419244711E-7;3.361463125859348E-7;5.101498802932147E-7;3.544596642710616E-8;-7.849315503824978E-7;5.6553442082584547E-8;3.3203989820443844E-7;2.579452546327116E-7;7.918353088674831E-7;8.486970273019217E-8;-2.1593503814309898E-7;-4.785697706255726E-7;-4.46602420854758E-7;3.6526070589417165E-7;2.7241925968897635E-7;-7.164924999198844E-7;3.1812921991178944E-7;5.884529632977481E-7;-3.3304657963501095E-8;-4.982132987110146E-7;-1.365370572505959E-7;2.825237714556311E-7;-1.9091214446294276E-7;-7.5466866255801E-7;1.766260709040283E-8;-3.425384673370349E-7;-4.6129901644249256E-7;2.0716891375240835E-7;-3.250915702942139E-7;9.417904243047229E-8
145;5;-6.521716476763806E-9;-5.985225894789761E-7;-1.4378047159503326E-7;2.2197947459160503E-7;3.565676562580845E-7;8.279582431895443E-7;4.855734689194882E-7;5.465937845559857E-7;3.6564485565385207E-7;1.3811103342613603E-7;5.300048617711841E-7;3.115112407221223E-7;5.377387893430506E-7;-3.304707825031257E-8;-8.033900632956856E-7;1.4122334648364959E-8;4.0416274975248343E-7;2.209936014365191E-7;7.726393036564042E-7;9.087117048210404E-8;-2.2466407158448574E-7;-4.491818360725622E-7;-5.254420677085707E-7;3.162926093422634E-7;3.0643781656954967E-7;-7.038678205347559E-7;1.9046417360116257E-7;4.895874557181657E-7;-7.299675144388726E-8;-5.411505010132895E-7;-9.963974690444237E-8;2.6320330323007156E-7;-1.0252825686513996E-7;-7.788810437255676E-7;-1.0021829855204179E-7;-2.2403187080091363E-7;-4.464600283494789E-7;2.8445702456114546E-7;-3.44371629994024E-7;-4.759529891555475E-8
155;5;-6.071087487352508E-9;-5.817251724777062E-7;-1.583699503866124E-7;2.1122925962353288E-7;3.668652403970528E-7;8.284088997987528E-7;4.571744827291435E-7;5.789339658581955E-7;3.3731470895542566E-7;1.9218857602548156E-7;4.988941683059636E-7;2.9010676618933004E-7;5.587583730003019E-7;-1.0081803333302568E-7;-8.126334418338345E-7;-2.3484548136044254E-8;4.6843181158758784E-7;1.7896878610364069E-7;7.405101660159879E-7;1.0771749599932762E-7;-2.1992342971760377E-7;-4.133447566215121E-7;-5.928324268682796E-7;2.5480639966655215E-7;3.2813746239880696E-7;-6.902812835985181E-7;4.70867089536563E-8;3.7891022137856354E-7;-1.2241396829177444E-7;-5.660404969676724E-7;-5.3829765383112473E-8;2.2988322063836982E-7;-7.972539799129887E-9;-7.728048802751078E-7;-2.241916863810466E-7;-1.1514370177319599E-7;-4.1248678247622456E-7;3.6098802032330593E-7;-3.6372370047544574E-7;-1.7891291579870614E-7
165;5;-5.620458476804319E-9;-5.649277547651503E-7;-1.7295942926876223E-7;2.0047904451487277E-7;3.7716282440001766E-7;8.28859552713503E-7;4.2823517292584204E-7;6.097479448633398E-7;3.1014444305675816E-7;2.441619384279056E-7;4.664258470337689E-7;2.7218148116458916E-7;5.730025709196917E-7;-1.673236853660413E-7;-8.123402545774017E-7;-5.588827590440068E-8;5.238561516731955E-7;1.322083302322623E-7;6.965588566569496E-7;1.3468394883147847E-7;-2.0241050678745758E-7;-3.718446575637485E-7;-6.472458785929056E-7;1.8197829908431812E-7;3.3772736425627883E-7;-6.761730930934427E-7;-1.0416244134139916E-7;2.6164933891365325E-7;-1.7782517234107098E-7;-5.72469613891421E-7;-2.555141179062417E-10;1.8603674332360373E-7;8.888454790467708E-8;-7.359418243833984E-7;-3.484683340744934E-7;-2.4406849075867235E-8;-3.627438106993511E-7;4.303467219191165E-7;-3.7966543915829636E-7;-2.890448983050166E-7
0.17500000000000002;5;-5.169829442877462E-9;-5.481303362484175E-7;-1.8754890819909982E-7;1.8972882923835277E-7;3.8746040818012447E-7;8.293102015110767E-7;3.987771027441071E-7;6.389172771951759E-7;2.8426764528253745E-7;2.937150892295912E-7;4.326845758647199E-7;2.5793997436894495E-7;5.803633242714011E-7;-2.3199030506850622E-7;-8.023305591867114E-7;-8.278856341971948E-8;5.69566328145288E-7;8.119103142015786E-8;6.42277902880748E-7;1.707067462174889E-7;-1.7324717614539375E-7;-3.256661738874352E-7;-6.873941107330289E-7;9.943852101373603E-8;3.3583555880776773E-7;-6.619728382664303E-7;-2.5487273260521723E-7;1.434364221133464E-7;-2.3512067858083164E-7;-5.606363828618784E-7;5.9506127597446835E-8;1.3571612705207535E-7;1.8394454614938317E-7;-6.692080710619849E-7;-4.668559893196441E-7;4.0999019355180984E-8;-3.0140673521197355E-7;4.86825477021229E-7;-3.889601936869631E-7;-3.689073016562504E-7
185;5;-4.7192003830905854E-9;-5.313329168413463E-7;-2.0213838712589605E-7;1.7897861377068304E-7;3.9775799164362836E-7;8.297608457726774E-7;3.688265880003495E-7;6.663281757240497E-7;2.598139425022864E-7;3.4053984568031354E-7;3.9776789040736643E-7;2.47529341648045E-7;5.80839454512978E-7;-2.9424922853849054E-7;-7.825721155790267E-7;-1.0398975890928476E-7;6.048747513847689E-7;2.6504884892620486E-8;5.794690658175531E-7;2.144249450320822E-7;-1.3394041929492904E-7;-2.7593083046262245E-7;-7.123223770241844E-7;9.174821109853556E-9;3.234977589792685E-7;-6.480492064571263E-7;-3.9668139263667067E-7;2.987170301364553E-8;-2.9010705888637494E-7;-5.313585524143576E-7;1.235412648539018E-7;8.325077629598172E-8;2.732209796832575E-7;-5.749231834209173E-7;-5.732616496475377E-7;7.603115841322402E-8;-2.3310827458252027E-7;5.260049097289454E-7;-3.8892222380271987E-7;-4.1204985668922123E-7
195;5;-4.268571295039583E-9;-5.145354964678685E-7;-2.1672786598690304E-7;1.6822839809470692E-7;4.0805557468929884E-7;8.302114850866682E-7;3.384115332992381E-7;6.918722825062495E-7;2.3690791048511664E-7;3.843397554606229E-7;3.617772530828246E-7;2.410394704005715E-7;5.745324971436457E-7;-3.535495321406316E-7;-7.531631393876632E-7;-1.1940420309640235E-7;6.292740694201218E-7;-3.118099514412394E-8;5.101774406051836E-7;2.642388189962297E-7;-8.63170062315693E-8;-2.238471648283141E-7;-7.213916373852531E-7;-8.656437345046841E-8;3.020919198861469E-7;-6.347059531681083E-7;-5.21687825943386E-7;-7.376367016877275E-8;-3.387320944658572E-7;-4.859583126016972E-7;1.8968646573263717E-7;3.298892038869483E-8;3.530516504746393E-7;-4.5658905714270865E-7;-6.619794597364876E-7;7.805928858606954E-8;-1.6259318531379764E-7;5.450586370267559E-7;-3.7760548794151195E-7;-4.1504180501362063E-7
205;5;-3.817942175999133E-9;-4.977380750617993E-7;-2.3131734470931916E-7;1.5747818219881412E-7;4.183531572078273E-7;8.306621190463165E-7;3.0756184767729984E-7;7.154461598016003E-7;2.1566934376134688E-7;4.2482993475662266E-7;3.248193809091571E-7;2.384998709344009E-7;5.616515521877321E-7;-4.09358327147065E-7;-7.143414395725171E-7;-1.2905753815796038E-7;6.424521299683593E-7;-9.11123719761967E-8;4.3666566115879786E-7;3.183327936422055E-7;-3.249895017370195E-8;-1.7069304056141907E-7;-7.143118365538472E-7;-1.8529098887507482E-7;2.733151861110923E-7;-6.221819962036449E-7;-6.227821820014727E-7;-1.6271844742929157E-7;-3.7726245159159325E-7;-4.2625969451831244E-7;2.5555826700501804E-7;-1.0892921479635111E-8;4.202488701588956E-7;-3.1889347495494883E-7;-7.279384805682042E-7;4.710053188209621E-8;-9.450718855463273E-8;5.429569189197596E-7;-3.5396464278634397E-7;-3.777848972901192E-7
215;5;-3.36731302275731E-9;-4.809406525692421E-7;-2.459068232117168E-7;1.4672796607739972E-7;4.2865073908573037E-7;8.311127472630482E-7;2.7630837168254903E-7;7.36954656018264E-7;1.9620919313796866E-7;4.6174744111459847E-7;2.8700258428357654E-7;2.39878101186442E-7;5.425063716420741E-7;-4.611815230064376E-7;-6.664777252565107E-7;-1.3308869038406273E-7;6.443098870481643E-7;-1.5248118098434646E-7;3.6129073365146414E-7;3.7478132967265965E-7;2.5219546164960687E-8;-1.1774386659057418E-7;-6.911672037408384E-7;-2.8441488647555064E-7;2.3907533564341074E-7;-6.106521100652576E-7;-6.941999970922795E-7;-2.3313411384345703E-7;-4.0258751913415234E-7;-3.5447911800792226E-7;3.186991518109378E-7;-4.473627204141067E-8;4.7234894120025864E-7;-1.674223131009345E-7;-7.671264486560537E-7;-1.419386510544641E-8;-3.300000513283469E-8;5.205505380139895E-7;-3.1797741387947646E-7;-3.035211210267561E-7
0.22499999999999998;5;-2.9166838305846035E-9;-4.6414322894568977E-7;-2.604963014041194E-7;1.3597774972842453E-7;4.3894832020458163E-7;8.315633693589137E-7;2.4468620160006587E-7;7.563087364239108E-7;1.7863191888696375E-7;4.948448304466818E-7;2.484464536302391E-7;2.450786905434365E-7;5.175132596113444E-7;-5.085476539528442E-7;-6.100939742587064E-7;-1.3174665079581463E-7;6.349606826805218E-7;-2.1440195766501797E-7;2.8649586982589273E-7;4.3156121423911586E-7;8.439359392516869E-8;-6.62752826445218E-8;-6.524284468022373E-7;-3.8123634620980405E-7;2.014532695261047E-7;-6.002367836702895E-7;-7.316957870828521E-7;-2.8214073844697557E-7;-4.1233216029999476E-7;-2.732085104300128E-7;3.7659921129421686E-7;-6.554456589016809E-8;5.076626597499589E-7;-8.588191372228008E-9;-7.767327185292879E-7;-1.0068697016385667E-7;1.842985262515191E-8;4.80480941932529E-7;-2.7067175161922796E-7;-1.9864332919413518E-7
235;5;-2.46605459472246E-9;-4.47345804155063E-7;-2.750857791938105E-7;1.2522753315297133E-7;4.492459004450972E-7;8.320139849755978E-7;2.1273735038247705E-7;7.734269606517774E-7;1.6303370827367762E-7;5.238925463865473E-7;2.0928887401703204E-7;2.539452830755232E-7;4.871866948059103E-7;-5.510055794368366E-7;-5.458660102437076E-7;-1.2537737344901484E-7;6.14723543367244E-7;-2.7591448534695523E-7;2.1471081742578355E-7;4.866420250569525E-7;1.4254280105624018E-7;-1.7520676668343867E-8;-5.98946252009139E-7;-4.7302720952230305E-7;1.6258460630151826E-7;-5.91016653106374E-7;-7.328484605192192E-7;-3.080352483903222E-7;-4.050446627776737E-7;-1.853086679555247E-7;4.267988910975413E-7;-7.12203459984856E-8;5.253573626049948E-7;1.5065464523653038E-7;-7.553465181508007E-7;-2.0520727799595758E-7;5.717935828226294E-8;4.2690637354724467E-7;-2.1407493787198048E-7;-7.212677233746056E-8
245;5;-2.015425311238208E-9;-4.30548378178159E-7;-2.896752564836118E-7;1.1447731636086061E-7;4.5954347968834436E-7;8.324645937864594E-7;1.805014448446877E-7;7.88238199976339E-7;1.4949867168199136E-7;5.486927378680903E-7;1.6965928225097564E-7;2.6626532164672774E-7;4.521171671289592E-7;-5.881692016123819E-7;-4.7456348807563134E-7;-1.1442591066951153E-7;5.841158699754359E-7;-3.3607344574429444E-7;1.4821846350140184E-7;5.380938189257872E-7;1.9727325130728847E-7;2.742822572006676E-8;-5.318903853389018E-7;-5.572490342118231E-7;1.2455268058635456E-7;-5.830151121103611E-7;-6.971888511118944E-7;-3.104212787870774E-7;-3.8024972320114654E-7;-9.368541634331807E-8;4.670808526200039E-7;-6.068018292625629E-8;5.255529715088779E-7;3.03441761415063E-7;-7.030588806167969E-7;-3.192794479750434E-7;8.175926213955104E-8;3.6503477979753187E-7;-1.5092251836321515E-7;6.541142870202296E-8
255;5;-1.564795976613148E-9;-4.1375095100922325E-7;-3.042647331690728E-7;1.037270993693583E-7;4.698410578128958E-7;8.329151954851084E-7;1.4802025430683424E-7;8.006785168486072E-7;1.3810294284870732E-7;5.690655548465115E-7;1.2969223474825024E-7;2.817683698336081E-7;4.1298687782320347E-7;-6.19679338292305E-7;-3.97079392737905E-7;-9.94358056888448E-8;5.438381065134591E-7;-3.9389121781814336E-7;8.919459879964611E-8;5.840707338803977E-7;2.462588245958655E-7;6.759076128412907E-8;-4.527434509846278E-7;-6.314612885956774E-7;8.937837177955931E-8;-5.762430973665451E-7;-6.261851193867673E-7;-2.9016789112606527E-7;-3.3845989220762806E-7;-1.3202484768997119E-9;4.954001100800667E-7;-3.3875811392301E-8;5.092419903331971E-7;4.428880982439877E-7;-6.213735891575271E-7;-4.334726123714935E-7;9.176798409700638E-8;3.00870992620346E-7;-8.458906333391233E-8;2.0213972286394624E-7
0.26499999999999996;5;-1.1141665881807155E-9;-3.969535226575316E-7;-3.188542091464781E-7;9.297688220279476E-8;4.801386347035186E-7;8.333657898055796E-7;1.1533425010924155E-7;8.106957477523538E-7;1.28908676914128E-7;5.848677154341537E-7;8.951635468214123E-8;3.0013870327723033E-7;3.705279412297623E-7;-6.452504532976525E-7;-3.1437704038706345E-7;-8.102149901118043E-8;4.947638043170233E-7;-4.484316631785689E-7;3.951231626471797E-8;6.229715522517399E-7;2.874436982575111E-7;1.0219551213308056E-7;-3.6325470169729084E-7;-6.935833982970529E-7;5.8848571194122004E-8;-5.706853326988991E-7;-5.231834999708417E-7;-2.493880833092267E-7;-2.811566703737089E-7;8.896385993025622E-8;5.101584085245552E-7;8.159191052550101E-9;4.782637064157618E-7;5.628697922276654E-7;-5.132788721139033E-7;-5.385778299442777E-7;8.796632742601458E-8;2.404132320821645E-7;-1.8643451640818718E-8;3.26531939254648E-7
0.27499999999999997;5;-6.635371431069167E-10;-3.801560931416138E-7;-3.3344368431245227E-7;8.22266648887296E-8;4.904362102490812E-7;8.338163765084157E-7;8.24913074181817E-8;8.182464090434903E-7;1.2196764545466982E-7;5.959822541141058E-7;4.927927519476368E-8;3.21002148144148E-7;3.2555444240337606E-7;-6.64640598124141E-7;-2.2756007277913458E-7;-5.987855176118042E-8;4.379743228546707E-7;-4.98742041886477E-7;7.888193990052516E-10;6.534047026657399E-7;3.19011479133263E-7;1.3063714181520665E-7;-2.655260159417075E-7;-7.418037185712025E-7;3.4525010679186774E-8;-5.663151963987969E-7;-3.934164562201771E-7;-1.913976637460253E-7;-2.1080971506095682E-7;1.743972841621939E-7;5.101818930412435E-7;6.328984939033868E-8;4.352395025647328E-7;6.579123900539934E-7;-3.8328844881741694E-7;-6.258998622725675E-7;7.220069534837306E-8;1.8938528207742883E-7;4.3223805958884877E-8;4.2776984080061197E-7
