% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30;w (m) @ lambda=31;w (m) @ lambda=32;w (m) @ lambda=33;w (m) @ lambda=34;w (m) @ lambda=35;w (m) @ lambda=36;w (m) @ lambda=37;w (m) @ lambda=38;w (m) @ lambda=39;w (m) @ lambda=40
0.75;4.75;1.257911055808488E-8;5.5239390555492744E-8;5.291730455430686E-8;5.6187789626455035E-6;-2.8206778547660116E-6;4.952472630802229E-6;4.2786193313788905E-6;-1.8685578874479095E-6;2.1125483323072494E-6;-2.638492884655732E-6;-3.739318394319773E-8;-1.5865766211097234E-6;1.4909457078159798E-6;6.356803573712035E-7;-2.7060983274463806E-6;1.1628192998749782E-6;1.5828678891024266E-6;-2.427889705611061E-7;1.909137463375609E-6;-3.6262170882115925E-6;9.544255906785481E-8;3.3742266270970356E-6;3.580109563004754E-7;-1.6275883540567228E-6;-1.7976603046797911E-6;-2.2611434880374774E-6;4.639552051994546E-6;-6.66457311295155E-7;3.5849003054481447E-6;7.942471200428049E-7;9.671643873882019E-7;4.2670203092703524E-7;2.3848457312189474E-6;1.5819527065759106E-6;-1.761163965013418E-6;-1.874980383497917E-6;3.591790404242842E-8;-3.0809907025311144E-6;-1.6382082963686866E-6;2.821673019395495E-6
0.85;4.75;1.4094507808742457E-8;5.2415192820959346E-8;5.3279318849089304E-8;5.539655212185082E-6;-2.62551388052621E-6;4.968873514288756E-6;4.1121143334412154E-6;-1.476127617427455E-6;1.806779110613219E-6;-2.2533480857470936E-6;-1.4167578718116158E-7;-1.9012757402130495E-6;9.49857225110967E-7;5.657849160604206E-7;-2.0941135415370044E-6;1.4609429985039954E-6;1.2503246853806788E-6;-1.8136853804322876E-7;1.3133043240129183E-6;-4.13487869691479E-6;-4.147515227999594E-7;3.48685109313317E-6;-8.736475649462558E-8;-1.2918858037302037E-6;-1.6970727401576606E-6;-2.9272785945331695E-6;4.918364904703816E-6;-2.2854789434275564E-7;3.8277592820802025E-6;9.764739347498575E-7;3.183586397586744E-7;5.306426187805878E-7;2.050422823137641E-6;2.6116430419594248E-6;-1.5928976222483842E-6;-1.9681938825029784E-6;5.81359701347166E-7;-3.071015523317037E-6;-1.7169829992591685E-6;2.9052021833909185E-6
0.95;4.75;1.5610359550417366E-8;4.9591066597100555E-8;5.364085330352213E-8;5.460503224615376E-6;-2.4302944702678127E-6;4.98521579451334E-6;3.943658236106527E-6;-1.0919328617343491E-6;1.503745021969689E-6;-1.8703264002376158E-6;-2.4036060398411695E-7;-2.204645065357686E-6;4.45169140226217E-7;4.928191409554127E-7;-1.513236826758368E-6;1.7423219988046866E-6;9.255284161974545E-7;-1.228257847644067E-7;8.172760386002416E-7;-4.567327815645684E-6;-8.451174493195936E-7;3.5729551755894664E-6;-5.169909321615394E-7;-9.59298626244999E-7;-1.5751911882595487E-6;-3.3345822377061333E-6;5.123704043439204E-6;5.708888966450117E-8;3.946537795413976E-6;1.1067070353405904E-6;-3.279738416349737E-7;5.880671837017248E-7;1.7088477287273565E-6;3.5055828182060557E-6;-1.3309833931488337E-6;-1.7954477252327568E-6;1.063660858787654E-6;-2.845426039057702E-6;-1.5925686674784872E-6;2.8216246002298395E-6
1.0499999999999998;4.75;1.7126759019885794E-8;4.676707961401473E-8;5.4001836010379254E-8;5.381311390753866E-6;-2.235011584389217E-6;5.001485395656982E-6;3.7730511025027736E-6;-7.169324617297909E-7;1.204523591234441E-6;-1.4905214975166155E-6;-3.3305694339537695E-7;-2.4929383145479593E-6;-1.8337816497036825E-8;4.170218196972118E-7;-9.678690929743418E-7;2.0025471393723725E-6;6.103308280643135E-7;-6.814327164084609E-8;4.295205604432708E-7;-4.913048662063307E-6;-1.1870148898728185E-6;3.6269188376294742E-6;-9.245569406751351E-7;-6.320792310566286E-7;-1.4298582518119354E-6;-3.474747219535354E-6;5.247545147573894E-6;1.8664890781082036E-7;3.934867562694912E-6;1.1783325596846388E-6;-9.603404999085172E-7;5.974615078657261E-7;1.3601154303235547E-6;4.236431293089921E-6;-9.749953001642294E-7;-1.3797491042734148E-6;1.4715899048285704E-6;-2.424596100519893E-6;-1.282626255221884E-6;2.5794769823760417E-6
1.1500000000000001;4.75;1.8643833212217062E-8;4.394336790346681E-8;5.436219720076177E-8;5.3020693728785865E-6;-2.039658356021883E-6;5.017670053634593E-6;3.6001463057394807E-6;-3.5215547228391113E-7;9.102130860367415E-7;-1.1151602266498594E-6;-4.1940020984045973E-7;-2.7626549218126405E-6;-4.360987618008401E-7;3.3875293689425985E-7;-4.621826626392882E-7;2.2374850552392875E-6;3.062990964219989E-7;-1.8035843693137774E-8;1.560726720551343E-7;-5.163962945691985E-6;-1.4343482341081558E-6;3.6441162556746077E-6;-1.3036898622300772E-6;-3.1144741039207125E-7;-1.2601281019245674E-6;-3.3522298228818814E-6;5.2849655113816275E-6;1.646089645172472E-7;3.7927759414061546E-6;1.1854388070458844E-6;-1.566726015913726E-6;5.619526742988478E-7;1.00417550427362E-6;4.782370988225961E-6;-5.273410118700207E-7;-7.634834749998132E-7;1.7961374308751494E-6;-1.8427033766289503E-6;-8.200700057296156E-7;2.197912230550083E-6
1.25;4.75;2.016172041500873E-8;4.112024606876402E-8;5.47218221271086E-8;5.222770637753168E-6;-1.8442312899825575E-6;5.033762625808853E-6;3.424828513311665E-6;1.4060058032512215E-9;6.219863787118394E-7;-7.456282811961037E-7;-4.990188664951131E-7;-3.010366199154469E-6;-8.040252175611209E-7;2.584426816742971E-7;-3.635092719859072E-10;2.443152983248835E-6;1.557240137366117E-8;2.6422356709975728E-8;3.261656570665541E-10;-5.314649058464778E-6;-1.583013944991899E-6;3.621009358241766E-6;-1.6481832662412983E-6;-4.277904757838111E-10;-1.0656404976160857E-6;-2.982963373982019E-6;5.236197583289396E-6;7.884636569159478E-10;3.5268035906128863E-6;1.1262698228000352E-6;-2.1337243376315356E-6;4.839533863226196E-7;6.425857018189463E-7;5.128353651615084E-6;-9.814905130822384E-10;-4.5222281499429757E-10;2.0328767053986067E-6;-1.1481393619615084E-6;-2.4647041949222095E-7;1.7070860995025883E-6
1.35;4.75;2.1680427413235095E-8;3.829800297450225E-8;5.508048027584714E-8;5.1434107704398825E-6;-1.6487287381652284E-6;5.0497590019644946E-6;3.247023856880228E-6;3.4269905459061646E-7;3.410360920334726E-7;-3.833964730589756E-7;-5.715806833966013E-7;-3.2329443837487726E-6;-1.1184386721587813E-6;1.7658473379023862E-7;4.1391432121871585E-7;2.615966173603431E-6;-2.601743858189765E-7;6.454382920447272E-8;-3.739465582202352E-8;-5.362570444136025E-6;-1.6320011632779372E-6;3.5551735174280958E-6;-1.9521240159245317E-6;2.9916514677510224E-7;-8.47179420237082E-7;-2.395398174951542E-6;5.1048291752039065E-6;-2.869962507182378E-7;3.1496873604057444E-6;1.000449605832999E-6;-2.6484010259092968E-6;3.696194335114289E-7;2.76668799816379E-7;5.266985044362748E-6;5.877837586104531E-7;8.427574718219329E-7;2.181112890586229E-6;-3.9796389446354713E-7;3.868932951282235E-7;1.1445037791376239E-6
1.45;4.75;2.3199853447975525E-8;3.547686065577656E-8;5.5437857461950594E-8;5.063984509721294E-6;-1.453150172892353E-6;5.0656556208472184E-6;3.0666694244123046E-6;6.706568030247029E-7;6.861243769897817E-8;-3.0048652958684636E-8;-6.367708622402455E-7;-3.4275083035767853E-6;-1.3762307632102066E-6;9.382811758460245E-8;7.773655994720085E-7;2.7525542373567284E-6;-5.196002070002735E-7;9.511656888564912E-8;4.0031701989542136E-8;-5.3084370536115065E-6;-1.583026875905097E-6;3.4450369666363497E-6;-2.2111869623191803E-6;5.853531545076777E-7;-6.052411502441016E-7;-1.6293014571601518E-6;4.899205279132858E-6;-6.746542108460163E-7;2.67978222720213E-6;8.113161460932057E-7;-3.0994201085133185E-6;2.256721803791211E-7;-9.325607056604707E-8;5.199663918772838E-6;1.216829655245611E-6;1.6935546369673014E-6;2.2456348134938678E-6;3.4437241819830676E-7;1.0240416438067816E-6;5.534608555521044E-7
1.5500000000000003;4.75;2.4719848612131885E-8;3.265708298972788E-8;5.5793551214373606E-8;4.984483366978893E-6;-1.2574951623345906E-6;5.081446353287355E-6;2.8837463143452816E-6;9.842403759175242E-7;-1.9404656319859439E-7;3.12764683687608E-7;-6.943110505886761E-7;-3.5916151028051184E-6;-1.5750411343009293E-6;1.0886285752828812E-8;1.087251980728368E-6;2.8501485912366862E-6;-7.613646635860662E-7;1.1708700906577942E-7;2.267170015368743E-7;-5.156210341089633E-6;-1.4407318247217098E-6;3.2906177555869024E-6;-2.42143957313554E-6;8.561468570371999E-7;-3.4172960499172176E-7;-7.321719238083643E-7;4.631545737734182E-6;-1.133700014425401E-6;2.1404103417504166E-6;5.644728829037746E-7;-3.475686513315968E-6;6.117928670152064E-8;-4.6551955038794475E-7;4.93436697188458E-6;1.8605271995524543E-6;2.4812033941350817E-6;2.233566344680858E-6;1.016168716198871E-6;1.6100511780575175E-6;-2.112082610682753E-8
1.6500000000000001;4.75;2.6240080193782763E-8;2.983891414102589E-8;5.6146974677505E-8;4.904899499768607E-6;-1.0617642662820485E-6;5.097125953919175E-6;2.6982775725912206E-6;1.2824090171057125E-6;-4.4574216644467423E-7;6.433774049703104E-7;-7.439577970385056E-7;-3.7233326156137074E-6;-1.7132695071333956E-6;-7.151543591601976E-8;1.3415707870126026E-6;2.9066867763544917E-6;-9.843971530947322E-7;1.2982422618462056E-7;5.136352483887622E-7;-4.912796765335261E-6;-1.2128324445688085E-6;3.093329975031441E-6;-2.5794495417292745E-6;1.1101951103499697E-6;-5.992910972229975E-8;2.42371529597428E-7;4.315976281104378E-6;-1.6315823506681103E-6;1.5581293201929406E-6;2.6737675715678097E-7;-3.767146597538936E-6;-1.1271168007159616E-7;-8.375440625989021E-7;4.48553400621588E-6;2.4909890716153235E-6;3.1396616379100732E-6;2.154099078043901E-6;1.5612724130848466E-6;2.0941029715473627E-6;-5.371901162993439E-7
1.75;4.75;2.776042431434709E-8;2.7022293141981254E-8;5.649794262640066E-8;4.825229712558367E-6;-8.659599722052402E-7;5.11269408532481E-6;2.5103112975958455E-6;1.56413433176494E-6;-6.852652499590944E-7;9.600805241350283E-7;-7.855163907265874E-7;-3.821158971720953E-6;-1.7901206556839813E-6;-1.5256750049098795E-7;1.5390552622095563E-6;2.9206511773280792E-6;-1.18799282204928E-6;1.3266915386057558E-7;8.887934420436711E-7;-4.5881318223305925E-6;-9.097945657417321E-7;2.855775290881758E-6;-2.683015538277697E-6;1.3464253993200538E-6;2.3634239962297881E-7;1.2365646186451417E-6;3.9693508990328136E-6;-2.133483736790498E-6;9.619739367146857E-7;-7.005686449633425E-8;-3.9657833818120665E-6;-2.8440404926761286E-7;-1.2064657407181175E-6;3.874416675158534E-6;3.078598513373978E-6;3.6131424404797234E-6;2.019106945798569E-6;1.932080668523929E-6;2.433569534058242E-6;-9.569600484281557E-7
1.85;4.75;2.9281047878647682E-8;2.420740846456772E-8;5.684651789425461E-8;4.74547269851235E-6;-6.700857704942642E-7;5.12815212458372E-6;2.3199249850776796E-6;1.828431651211024E-6;-9.114453279622617E-7;1.2611835092544069E-6;-8.188407917768783E-7;-3.884120643566384E-6;-1.8056938554833242E-6;-2.3145375023029235E-7;1.6792595790288012E-6;2.8912419134147787E-6;-1.3716753708101222E-6;1.251811099088871E-7;1.3377264003981427E-6;-4.194700881539268E-6;-5.444413177433299E-7;2.5817981675686787E-6;-2.7308836459431964E-6;1.5640017944407599E-6;5.424612307149276E-7;2.1928846423878816E-6;3.6098136563709663E-6;-2.6048360776321665E-6;3.813309120208523E-7;-4.361173977219989E-7;-4.065684599332636E-6;-4.4241244915784014E-7;-1.5687664985553757E-6;3.1275091355365652E-6;3.5940787083695184E-6;3.862088462920917E-6;1.8418556128454386E-6;2.0951418368282934E-6;2.5986426252527588E-6;-1.2511297720881888E-6
1.9500000000000002;4.75;3.080199939199605E-8;2.1394196847820078E-8;5.719270977824916E-8;4.665625579127988E-6;-4.741452808684453E-7;5.143499492221718E-6;2.1272186384148177E-6;2.0743624947476977E-6;-1.12316798423479E-6;1.5450412164584304E-6;-8.438323664041058E-7;-3.911791172900389E-6;-1.7609682685428916E-6;-3.0735231934206034E-7;1.7625793785713197E-6;2.8183733674565953E-6;-1.5352567704717597E-6;1.0711155608139419E-7;1.8439956933656914E-6;-3.7470046399193787E-6;-1.3147946189590237E-7;2.276242295699369E-6;-2.722853668717598E-6;1.7624165430004174E-6;8.532444109258233E-7;3.0571519845105686E-6;3.2555371103270578E-6;-3.0129998947424054E-6;-1.558750729675608E-7;-8.178463188402778E-7;-4.063366532421696E-6;-5.758857867930381E-7;-1.920499834119909E-6;2.2749877658573733E-6;4.010240216007638E-6;3.865450134308664E-6;1.6358923035238848E-6;2.0337998681686424E-6;2.574125607910609E-6;-1.4011630350665068E-6
2.05;4.75;3.2323452574481226E-8;1.858228852150206E-8;5.7536799265603896E-8;4.5856870161170255E-6;-2.781427579434686E-7;5.158736985901377E-6;1.9323180698002305E-6;2.301026868455363E-6;-1.319358899320658E-6;1.810038302822932E-6;-8.604429682937674E-7;-3.904290708165848E-6;-1.6578350253057485E-6;-3.794396091151772E-7;1.7902779186557869E-6;2.702705119053497E-6;-1.6787784183567432E-6;7.845970031745526E-8;2.389344913621356E-6;-3.261420450226753E-6;3.1265382242554674E-7;1.944984509084659E-6;-2.6597282092990165E-6;1.941397471899258E-6;1.1628652636836502E-6;3.7803615292216926E-6;2.9243197670471924E-6;-3.3284963229927467E-6;-6.240082889553758E-7;-1.2012276285349173E-6;-3.957916421593894E-6;-6.75071267771898E-7;-2.257067297610888E-6;1.3504799035536234E-6;4.3029534512290554E-6;3.62221946885085E-6;1.4146223973364608E-6;1.7492603351757758E-6;2.3606098694465414E-6;-1.4001859448527297E-6
2.15;4.75;3.384541690485866E-8;1.577190810046385E-8;5.787874800848002E-8;4.505658838132905E-6;-8.208311243806121E-8;5.173868601130888E-6;1.7353711735573761E-6;2.5075861062080717E-6;-1.4990137862831434E-6;2.054642882461902E-6;-8.686816611217376E-7;-3.8623060453766045E-6;-1.4990725592346214E-6;-4.4693090216852476E-7;1.7645034064508503E-6;2.54564571546284E-6;-1.802518655003421E-6;3.951331793583248E-8;2.9545266630552165E-6;-2.7554345630426414E-6;7.705692974733469E-7;1.5946406932933011E-6;-2.5432857427881057E-6;2.1009233675499326E-6;1.465187820488506E-6;4.3222791365173955E-6;2.6323262544316924E-6;-3.5271676802165803E-6;-1.0017160681416353E-6;-1.5719534073123574E-6;-3.751232455671462E-6;-7.322251258445432E-7;-2.5736155351838184E-6;3.8912393478202095E-7;4.453078513832088E-6;3.1518654519841587E-6;1.1904489788050672E-6;1.261015972586503E-6;1.9747203787955163E-6;-1.2539526472999293E-6
2.25;4.75;3.53675929903385E-8;1.2963071767398181E-8;5.821821672756033E-8;4.42554357980201E-6;1.1402852093830645E-7;5.188898791718356E-6;1.5365411181172456E-6;2.6932704803776528E-6;-1.6612082928590626E-6;2.277421076931006E-6;-8.686121910619996E-7;-3.7870589401892266E-6;-1.2882770920819554E-6;-5.090677590806933E-7;1.6882249182977458E-6;2.3492741692991906E-6;-1.9069870100222674E-6;-9.245133636754848E-9;3.5200044135538935E-6;-2.2469531332779576E-6;1.2245974644442953E-6;1.2322338501084408E-6;-2.3762774077840555E-6;2.2412048379901683E-6;1.7540685534454394E-6;4.653487164014427E-6;2.393238179453454E-6;-3.591286761526076E-6;-1.27308350119454E-6;-1.916050532448842E-6;-3.447902256900847E-6;-7.41843714819133E-7;-2.8653184986116945E-6;-5.741975414290258E-7;4.4475469929635326E-6;2.4919940322662174E-6;9.737978049825584E-7;6.047015639904694E-7;1.4470487007887549E-6;-9.798395156375668E-7
