200,-253.814076522602,-0.0701430341124861,6.59523917928305
205,-253.814076522602,-0.767396620199526,5.91374440815218
210,-261.732201127365,-1.3624829665319,5.29571411244378
215,-267.793476609323,-1.86683956101277,4.72935367081169
220,-261.732201127365,-2.28910491368056,4.205364928424
225,-266.20985168837,-2.63582968868168,3.71621212868088
230,-261.732201127365,-2.91195530882381,3.25560901688441
235,-247.752801040644,-3.1211398675983,2.81814467870781
240,-252.23045160165,-3.26597981127317,2.39899587018589
245,-238.25105151493,-3.34815722367268,1.99369051000638
250,-233.773400953924,-3.36853097506412,1.59789603279391
255,-233.773400953924,-3.32718237372754,1.207210072261
260,-233.773400953924,-3.22342047104307,0.816930446316815
265,-236.667426593977,-3.0557476719069,0.421776376100024
270,-230.606151112019,-2.82178192574753,0.0155216203003189
275,-230.606151112019,-2.51812669440852,-0.409521062137978
280,-224.271651428209,-2.14017308007636,-0.863263675407285
285,-227.438901270114,-1.68180840004269,-1.35902638557892
290,-222.688026507257,-1.13498950238166,-1.91544643043172
295,-232.189776032972,-0.48911254748331,-2.55967031881512
300,-233.773400953924,0.269934918917057,-3.33282946487858
305,-222.688026507257,1.16123583007987,-4.29929927461985
310,-227.438901270114,2.21116651369689,-5.55932282206477
315,-224.271651428209,3.45720845814136,-7.23586435626746
320,-227.438901270114,4.95437573663304,-9.13124098420144
325,-239.834676435882,6.78601996436256,-8.78081514373241
330,-244.58555119874,9.07929690545541,-3.93925289325506
335,-261.732201127365,11.9989406978571,2.1357004402703
340,-274.127976293133,15.4275465272648,8.08759146064003
345,-283.356501616996,17.0206048709377,11.636754258912
350,-277.022001933186,14.5139526868203,10.6890701468605
355,-261.732201127365,11.3700001948319,8.81525050276106
360,-256.981326364507,8.87595430415228,7.36607632366055
365,-252.23045160165,6.95935796283581,6.31519923097921
370,-239.834676435882,5.46328361414877,5.53764795884749
375,-243.001926277787,4.2789265539821,4.9469301406998
380,-232.189776032972,3.33618814920824,4.48874313991207
385,-233.773400953924,2.58939813052979,4.12864083683238
390,-244.58555119874,2.00827695940606,3.84420844973751
395,-236.667426593977,1.57266621392942,3.62055302520727
400,-229.022526191067,1.26946528310544,3.44770666632069
405,-229.022526191067,1.09085972433188,3.31911621859375
410,-230.606151112019,1.03335259038821,3.23077663471338
415,-227.438901270114,1.09735287818077,3.18077931984395
420,-232.189776032972,1.28722255925802,3.16917019756102
425,-233.773400953924,1.6117935609972,3.19809639149233
430,-232.189776032972,2.085480420625,3.27229956618618
435,-233.773400953924,2.73027722334629,3.40012057669083
440,-236.667426593977,3.5792043479682,3.59535850075166
445,-241.418301356835,4.68225886769072,3.88063401459314
450,-247.752801040644,6.11662247174345,4.29326717893375
455,-258.56495128546,8.00224991898174,4.89345739442452
460,-263.042601846465,10.5051830588992,5.75531033600265
465,-267.793476609323,13.6108907193893,6.72746703687259
470,-270.960726451228,15.3939010964537,5.75596684579833
475,-266.20985168837,12.8919473938778,0.216401010663142
480,-256.981326364507,9.33465556492064,-3.69692623243066
485,-244.58555119874,6.40509655058808,-3.36232119873109
490,-244.58555119874,4.07550521150695,-2.3190199805572
495,-229.022526191067,2.17972123800274,-1.50003430002854
500,-225.855276349162,0.599477615412014,-0.892643366330654
505,-227.438901270114,-0.742171285772074,-0.423097355915904
510,-224.271651428209,-1.89621165906174,-0.0407026223142719
515,-225.855276349162,-2.89758413676438,0.286108378891557
520,-225.855276349162,-3.77101322469402,0.577332874873825
525,-218.210375946251,-4.53446890324653,0.846154364202321
530,-213.459501183394,-5.20128518367717,1.10166627033621
535,-218.210375946251,-5.78149914002986,1.35044377046003
540,-215.043126104346,-6.28272182048983,1.59748091490305
545,-218.210375946251,-6.71071758838744,1.846772613797
550,-216.626751025299,-7.06979492671769,2.10169328761545
555,-211.875876262441,-7.36307037417109,2.36525706485187
560,-211.875876262441,-7.59264309122027,2.64030903135478
565,-213.459501183394,-7.75970278547152,2.92967807620814
570,-216.626751025299,-7.86458413745109,3.23631177605356
575,-215.043126104346,-7.90677406009242,3.56340874026847
580,-219.794000867204,-7.88487258965584,3.91456209731355
585,-213.459501183394,-7.79650282556644,4.29392862622118
590,-216.626751025299,-7.63815904481519,4.70644147752483
595,-218.210375946251,-7.40497356718892,5.1580912773379
600,-219.794000867204,-7.09037008930132,5.65631246505431
605,-225.855276349162,-6.68555052532733,6.21053250325068
610,-225.855276349162,-6.17872750960518,6.83297784203151
615,-224.271651428209,-5.55395357783233,7.53989522347701
620,-227.438901270114,-4.78928742804048,8.35346555698622
625,-233.773400953924,-3.8538333891102,9.30490958508721
630,-233.773400953924,-2.70281784930861,10.4396959503831
635,-246.169176119692,-1.2692795097945,11.826429180629
640,-255.397701443555,0.549163757028818,13.5711923833356
645,-260.148576206412,2.90181904977448,15.829967593036
650,-275.711601214085,5.89690197478331,18.7046686564709
655,-278.605626854138,8.62679384436317,21.099733861922
660,-269.377101530275,7.62296343891274,19.3990563692671
665,-274.127976293133,4.17972746875674,15.4865575367266
670,-256.981326364507,1.08477555714736,11.9686627993993
675,-250.646826680697,-1.38137006664396,9.00664451113517
680,-241.418301356835,-3.37386090871195,6.41855525693141
685,-232.189776032972,-5.02517937155062,4.05411758824675
690,-218.210375946251,-6.42309091549776,1.80222344931825
695,-215.043126104346,-7.62536404419098,-0.428770288434878
700,-213.459501183394,-8.6711260579881,-2.72827410195879
705,-205.814600780483,-9.58772123322176,-5.19996147645256
710,-201.063726017626,-10.3947789100594,-7.98002610596949
715,-199.480101096673,-11.1066811490831,-11.2397109065817
720,-187.084325930906,-11.7341038307323,-14.9626078882927
725,-190.25157577281,-12.2850043270365,-17.3325797179907
730,-190.25157577281,-12.7652655728876,-15.4818743535223
735,-191.835200693763,-13.1791171095937,-12.4001205930849
740,-199.480101096673,-13.5294032922607,-9.81399881136053
745,-196.312851254768,-13.8177389453153,-7.73296789216644
750,-194.729226333816,-14.0445735471324,-5.99993680827188
755,-194.729226333816,-14.2091709808506,-4.49784573368577
760,-202.647350938578,-14.3094993841126,-3.14786315796444
765,-197.896476175721,-14.3420115716496,-1.89495181230994
770,-201.063726017626,-14.3012772034958,-0.697889716366503
775,-201.063726017626,-14.1793976102035,0.47706143317318
780,-204.230975859531,-13.9650827699881,1.66051894604304
785,-208.708626420536,-13.6421779924259,2.88355613957766
790,-208.708626420536,-13.1872580155816,4.18140314481039
795,-211.875876262441,-12.5655903980851,5.59822814058713
800,-213.459501183394,-11.7242240147252,7.19432311472622
805,-216.626751025299,-10.5804174312434,9.05746833837324
810,-222.688026507257,-9.00686372121251,11.3177039738795
815,-236.667426593977,-6.85987668873604,14.1294912364427
820,-244.58555119874,-4.51039733267308,17.257895463482
825,-243.001926277787,-5.00482248759285,18.0569429087224
830,-238.25105151493,-9.23628210014253,14.9370923093167
835,-222.688026507257,-13.7522867719971,11.3402618131545
840,-213.459501183394,-17.8516525787431,8.26730265937954
845,-201.063726017626,-21.7197429847039,5.60203188038508
850,-197.896476175721,-25.4805889683426,3.16334372116663
855,-188.667950851858,-28.7598229050149,0.801894184250259
860,-183.917076089001,-30.1561677300679,-1.61904232335485
865,-180.749826247096,-29.1624245836458,-4.25078035106699
870,-180.749826247096,-27.3192354592623,-7.27716589465541
875,-180.749826247096,-25.5190841221998,-10.7974053654442
880,-169.93767600228,-23.9111926169134,-13.6335851144136
885,-182.333451168048,-22.4612132422214,-12.335203537782
890,-187.084325930906,-21.1136607920503,-8.93860258021065
895,-182.333451168048,-19.8203566878332,-5.8870208907788
900,-188.667950851858,-18.5417032623672,-3.33259643512586
905,-201.063726017626,-17.2434803245651,-1.10681853163027
910,-196.312851254768,-15.8932877853323,0.930235348569962
915,-202.647350938578,-14.4569607820486,2.88127621309034
920,-211.875876262441,-12.8943961795815,4.82962356714765
925,-210.292251341489,-11.1537580792267,6.85471721094465
930,-215.043126104346,-9.16236753780796,9.04664632490649
935,-232.189776032972,-6.81199842170313,11.5233459731985
940,-236.667426593977,-3.94179241940266,14.4481429737664
945,-250.646826680697,-0.397495084427314,17.9755776734473
950,-260.148576206412,3.07768268028737,21.4502884642931
955,-256.981326364507,2.77030045396298,21.3596557406654
960,-247.752801040644,-0.335311773350706,18.2890231700142
965,-241.418301356835,-3.08920700533922,15.4336220676268
